unit_id,apn,address,unit_label,bedrooms,first_seen_at
1920-6th-st-335,4289011044,1920 6TH ST,335,1,2026-06-07
1920-6th-st-336,4289011044,1920 6TH ST,336,1,2026-06-07
1920-6th-st-337,4289011044,1920 6TH ST,337,1,2026-06-07
1920-6th-st-338,4289011044,1920 6TH ST,338,0,2026-06-07
1920-6th-st-339,4289011044,1920 6TH ST,339,1,2026-06-07
1920-6th-st-340,4289011044,1920 6TH ST,340,1,2026-06-07
1920-6th-st-341,4289011044,1920 6TH ST,341,1,2026-06-07
1920-6th-st-342,4289011044,1920 6TH ST,342,1,2026-06-07
1920-6th-st-343,4289011044,1920 6TH ST,343,1,2026-06-07
1920-6th-st-344,4289011044,1920 6TH ST,344,0,2026-06-07
1920-6th-st-345,4289011044,1920 6TH ST,345,1,2026-06-07
1920-6th-st-346,4289011044,1920 6TH ST,346,1,2026-06-07
1920-6th-st-347,4289011044,1920 6TH ST,347,1,2026-06-07
1920-6th-st-348,4289011044,1920 6TH ST,348,1,2026-06-07
1920-6th-st-349,4289011044,1920 6TH ST,349,1,2026-06-07
1920-6th-st-350,4289011044,1920 6TH ST,350,1,2026-06-07
1920-6th-st-351,4289011044,1920 6TH ST,351,1,2026-06-07
1920-6th-st-352,4289011044,1920 6TH ST,352,1,2026-06-07
1920-6th-st-353,4289011044,1920 6TH ST,353,1,2026-06-07
1920-6th-st-354,4289011044,1920 6TH ST,354,1,2026-06-07
1920-6th-st-355,4289011044,1920 6TH ST,355,1,2026-06-07
1920-6th-st-356,4289011044,1920 6TH ST,356,1,2026-06-07
1920-6th-st-357,4289011044,1920 6TH ST,357,1,2026-06-07
1920-6th-st-358,4289011044,1920 6TH ST,358,1,2026-06-07
1920-6th-st-424,4289011044,1920 6TH ST,424,1,2026-06-07
1920-6th-st-425,4289011044,1920 6TH ST,425,1,2026-06-07
1920-6th-st-426,4289011044,1920 6TH ST,426,1,2026-06-07
1920-6th-st-427,4289011044,1920 6TH ST,427,1,2026-06-07
1920-6th-st-428,4289011044,1920 6TH ST,428,1,2026-06-07
1920-6th-st-429,4289011044,1920 6TH ST,429,1,2026-06-07
1920-6th-st-430,4289011044,1920 6TH ST,430,1,2026-06-07
1920-6th-st-431,4289011044,1920 6TH ST,431,1,2026-06-07
1920-6th-st-432,4289011044,1920 6TH ST,432,0,2026-06-07
1920-6th-st-433,4289011044,1920 6TH ST,433,1,2026-06-07
1920-6th-st-434,4289011044,1920 6TH ST,434,1,2026-06-07
1920-6th-st-435,4289011044,1920 6TH ST,435,1,2026-06-07
1920-6th-st-436,4289011044,1920 6TH ST,436,1,2026-06-07
1920-6th-st-437,4289011044,1920 6TH ST,437,1,2026-06-07
1920-6th-st-438,4289011044,1920 6TH ST,438,1,2026-06-07
1920-6th-st-439,4289011044,1920 6TH ST,439,1,2026-06-07
1920-6th-st-440,4289011044,1920 6TH ST,440,1,2026-06-07
1920-6th-st-441,4289011044,1920 6TH ST,441,1,2026-06-07
1920-6th-st-442,4289011044,1920 6TH ST,442,1,2026-06-07
1920-6th-st-443,4289011044,1920 6TH ST,443,1,2026-06-07
1920-6th-st-444,4289011044,1920 6TH ST,444,0,2026-06-07
1920-6th-st-445,4289011044,1920 6TH ST,445,0,2026-06-07
1920-6th-st-446,4289011044,1920 6TH ST,446,1,2026-06-07
1920-6th-st-447,4289011044,1920 6TH ST,447,1,2026-06-07
1920-6th-st-448,4289011044,1920 6TH ST,448,1,2026-06-07
1920-6th-st-449,4289011044,1920 6TH ST,449,1,2026-06-07
1920-6th-st-450,4289011044,1920 6TH ST,450,1,2026-06-07
1920-6th-st-451,4289011044,1920 6TH ST,451,1,2026-06-07
1920-6th-st-452,4289011044,1920 6TH ST,452,1,2026-06-07
1920-6th-st-453,4289011044,1920 6TH ST,453,1,2026-06-07
1920-6th-st-454,4289011044,1920 6TH ST,454,1,2026-06-07
1920-6th-st-455,4289011044,1920 6TH ST,455,0,2026-06-07
1920-6th-st-456,4289011044,1920 6TH ST,456,0,2026-06-07
1920-6th-st-457,4289011044,1920 6TH ST,457,0,2026-06-07
1920-6th-st-458,4289011044,1920 6TH ST,458,1,2026-06-07
1920-arizona-ave,4276028001,1920 ARIZONA AVE,,2,2026-06-07
1920-cloverfield-blvd-1,4274023018,1920 CLOVERFIELD BLVD,1,1,2026-06-07
1920-cloverfield-blvd-10,4274023018,1920 CLOVERFIELD BLVD,10,1,2026-06-07
1920-cloverfield-blvd-11,4274023018,1920 CLOVERFIELD BLVD,11,1,2026-06-07
1920-cloverfield-blvd-12,4274023018,1920 CLOVERFIELD BLVD,12,1,2026-06-07
1920-cloverfield-blvd-2,4274023018,1920 CLOVERFIELD BLVD,2,1,2026-06-07
1920-cloverfield-blvd-3,4274023018,1920 CLOVERFIELD BLVD,3,1,2026-06-07
1920-cloverfield-blvd-4,4274023018,1920 CLOVERFIELD BLVD,4,1,2026-06-07
1920-cloverfield-blvd-5,4274023018,1920 CLOVERFIELD BLVD,5,1,2026-06-07
1920-cloverfield-blvd-6,4274023018,1920 CLOVERFIELD BLVD,6,1,2026-06-07
1920-cloverfield-blvd-7,4274023018,1920 CLOVERFIELD BLVD,7,1,2026-06-07
1920-cloverfield-blvd-8,4274023018,1920 CLOVERFIELD BLVD,8,1,2026-06-07
1920-cloverfield-blvd-9,4274023018,1920 CLOVERFIELD BLVD,9,1,2026-06-07
1920-euclid-st-1,4283028007,1920 EUCLID ST,1,2,2026-06-07
1920-euclid-st-2,4283028007,1920 EUCLID ST,2,2,2026-06-07
1920-euclid-st-3,4283028007,1920 EUCLID ST,3,2,2026-06-07
1920-euclid-st-4,4283028007,1920 EUCLID ST,4,2,2026-06-07
1920-euclid-st-5,4283028007,1920 EUCLID ST,5,2,2026-06-07
1920-euclid-st-6,4283028007,1920 EUCLID ST,6,2,2026-06-07
1920-montana-ave,4277006067,1920 MONTANA AVE,,1,2026-06-07
1921-10th-st,4284016020,1921 10TH ST,,2,2026-06-07
1921-18th-st-a,4274016010,1921 18TH ST,A,3,2026-06-07
1921-18th-st-b,4274016010,1921 18TH ST,B,1,2026-06-07
1921-18th-st-c,4274016010,1921 18TH ST,C,1,2026-06-07
1921-19th-st-1,4274019035,1921 19TH ST,1,2,2026-06-07
1921-19th-st-2,4274019035,1921 19TH ST,2,2,2026-06-07
1921-19th-st-3,4274019035,1921 19TH ST,3,2,2026-06-07
1921-19th-st-4,4274019035,1921 19TH ST,4,2,2026-06-07
1921-19th-st-5,4274019035,1921 19TH ST,5,0,2026-06-07
1921-20th-st,4274020014,1921 20TH ST,,3,2026-06-07
1921-20th-st-1-2,4274020014,1921 20TH ST,1/2,4,2026-06-07
1921-22nd-st,4274022006,1921 22ND ST,,0,2026-06-07
1921-22nd-st-1-2,4274022006,1921 22ND ST,1/2,2,2026-06-07
1922-11th-st,4283024004,1922 11TH ST,,0,2026-06-07
1922-11th-st-1-2,4283024004,1922 11TH ST,1/2,0,2026-06-07
1922-12th-st,4283026004,1922 12TH ST,,2,2026-06-07
1922-12th-st-1-2,4283026004,1922 12TH ST,1/2,1,2026-06-07
1922-18th-st,4274014006,1922 18TH ST,,5,2026-06-07
1922-18th-st-1,4274014006,1922 18TH ST,1,2,2026-06-07
1922-18th-st-2,4274014006,1922 18TH ST,2,4,2026-06-07
1922-18th-st-3,4274014006,1922 18TH ST,3,4,2026-06-07
1922-18th-st-4,4274014006,1922 18TH ST,4,2,2026-06-07
1922-3rd-st,4289019044,1922 3RD ST,,1,2026-06-07
1922-arizona-ave,4276028001,1922 ARIZONA AVE,,2,2026-06-07
1922-cloverfield-blvd-1,4274023020,1922 CLOVERFIELD BLVD,1,1,2026-06-07
1922-cloverfield-blvd-10,4274023020,1922 CLOVERFIELD BLVD,10,1,2026-06-07
1922-cloverfield-blvd-11,4274023020,1922 CLOVERFIELD BLVD,11,1,2026-06-07
1922-cloverfield-blvd-12,4274023020,1922 CLOVERFIELD BLVD,12,2,2026-06-07
1922-cloverfield-blvd-2,4274023020,1922 CLOVERFIELD BLVD,2,1,2026-06-07
1922-cloverfield-blvd-3,4274023020,1922 CLOVERFIELD BLVD,3,1,2026-06-07
1922-cloverfield-blvd-4,4274023020,1922 CLOVERFIELD BLVD,4,1,2026-06-07
1922-cloverfield-blvd-5,4274023020,1922 CLOVERFIELD BLVD,5,1,2026-06-07
1922-cloverfield-blvd-6,4274023020,1922 CLOVERFIELD BLVD,6,1,2026-06-07
1922-cloverfield-blvd-7,4274023020,1922 CLOVERFIELD BLVD,7,1,2026-06-07
1922-cloverfield-blvd-8,4274023020,1922 CLOVERFIELD BLVD,8,1,2026-06-07
1922-cloverfield-blvd-9,4274023020,1922 CLOVERFIELD BLVD,9,1,2026-06-07
1923-10th-st,4284016020,1923 10TH ST,,2,2026-06-07
1923-11th-st,4283025016,1923 11TH ST,,0,2026-06-07
1923-11th-st-1-2,4283025016,1923 11TH ST,1/2,2,2026-06-07
1923-12th-st-a,4283027016,1923 12TH ST,A,1,2026-06-07
1923-12th-st-b,4283027016,1923 12TH ST,B,2,2026-06-07
1923-12th-st-c,4283027016,1923 12TH ST,C,1,2026-06-07
1923-19th-st,4274019037,1923 19TH ST,,2,2026-06-07
1923-19th-st-a,4274019037,1923 19TH ST,A,1,2026-06-07
1923-euclid-st,4283029015,1923 EUCLID ST,,2,2026-06-07
1924-18th-st,4274014008,1924 18TH ST,,0,2026-06-07
1924-20th-st,4274019034,1924 20TH ST,,3,2026-06-07
1924-3rd-st,4289019045,1924 3RD ST,,1,2026-06-07
1924-cloverfield-blvd-1,4274023020,1924 CLOVERFIELD BLVD,1,1,2026-06-07
1924-cloverfield-blvd-10,4274023020,1924 CLOVERFIELD BLVD,10,1,2026-06-07
1924-cloverfield-blvd-11,4274023020,1924 CLOVERFIELD BLVD,11,1,2026-06-07
1924-cloverfield-blvd-12,4274023020,1924 CLOVERFIELD BLVD,12,2,2026-06-07
1924-cloverfield-blvd-2,4274023020,1924 CLOVERFIELD BLVD,2,1,2026-06-07
1924-cloverfield-blvd-3,4274023020,1924 CLOVERFIELD BLVD,3,1,2026-06-07
1924-cloverfield-blvd-4,4274023020,1924 CLOVERFIELD BLVD,4,1,2026-06-07
1924-cloverfield-blvd-5,4274023020,1924 CLOVERFIELD BLVD,5,1,2026-06-07
1924-cloverfield-blvd-6,4274023020,1924 CLOVERFIELD BLVD,6,1,2026-06-07
1924-cloverfield-blvd-7,4274023020,1924 CLOVERFIELD BLVD,7,1,2026-06-07
1924-cloverfield-blvd-8,4274023020,1924 CLOVERFIELD BLVD,8,1,2026-06-07
1924-cloverfield-blvd-9,4274023020,1924 CLOVERFIELD BLVD,9,1,2026-06-07
1924-montana-ave,4277006067,1924 MONTANA AVE,,1,2026-06-07
1925-10th-st,4284016020,1925 10TH ST,,2,2026-06-07
1925-19th-st,4274019039,1925 19TH ST,,0,2026-06-07
1925-19th-st-2,4274019039,1925 19TH ST,2,3,2026-06-07
1925-20th-st-a,4274020020,1925 20TH ST,A,2,2026-06-07
1925-20th-st-b,4274020020,1925 20TH ST,B,2,2026-06-07
1925-20th-st-c,4274020020,1925 20TH ST,C,1,2026-06-07
1925-20th-st-d,4274020020,1925 20TH ST,D,1,2026-06-07
1925-20th-st-e,4274020020,1925 20TH ST,E,2,2026-06-07
1925-20th-st-f,4274020020,1925 20TH ST,F,2,2026-06-07
1925-20th-st-g,4274020020,1925 20TH ST,G,1,2026-06-07
1925-20th-st-h,4274020020,1925 20TH ST,H,1,2026-06-07
1925-20th-st-j,4274020020,1925 20TH ST,J,2,2026-06-07
1925-20th-st-k,4274020020,1925 20TH ST,K,2,2026-06-07
1925-20th-st-l,4274020020,1925 20TH ST,L,1,2026-06-07
1925-20th-st-m,4274020020,1925 20TH ST,M,1,2026-06-07
1925-20th-st-n,4274020020,1925 20TH ST,N,2,2026-06-07
1925-20th-st-p,4274020020,1925 20TH ST,P,2,2026-06-07
1925-20th-st-q,4274020020,1925 20TH ST,Q,1,2026-06-07
1925-20th-st-r,4274020020,1925 20TH ST,R,1,2026-06-07
1925-20th-st-s,4274020020,1925 20TH ST,S,3,2026-06-07
1925-20th-st-t,4274020020,1925 20TH ST,T,0,2026-06-07
1925-cloverfield-blvd-1,4274001036,1925 CLOVERFIELD BLVD,1,2,2026-06-07
1925-cloverfield-blvd-2,4274001036,1925 CLOVERFIELD BLVD,2,2,2026-06-07
1925-cloverfield-blvd-3,4274001036,1925 CLOVERFIELD BLVD,3,2,2026-06-07
1925-cloverfield-blvd-4,4274001036,1925 CLOVERFIELD BLVD,4,2,2026-06-07
1925-cloverfield-blvd-5,4274001036,1925 CLOVERFIELD BLVD,5,2,2026-06-07
1925-cloverfield-blvd-6,4274001036,1925 CLOVERFIELD BLVD,6,2,2026-06-07
1925-cloverfield-blvd-7,4274001036,1925 CLOVERFIELD BLVD,7,2,2026-06-07
1925-euclid-st-a,4283029016,1925 EUCLID ST,A,1,2026-06-07
1925-euclid-st-b,4283029016,1925 EUCLID ST,B,2,2026-06-07
1925-euclid-st-c,4283029016,1925 EUCLID ST,C,2,2026-06-07
1925-euclid-st-d,4283029016,1925 EUCLID ST,D,2,2026-06-07
1925-euclid-st-e,4283029016,1925 EUCLID ST,E,1,2026-06-07
1925-euclid-st-f,4283029016,1925 EUCLID ST,F,1,2026-06-07
1925-montana-ave-1,4279006020,1925 MONTANA AVE,1,3,2026-06-07
1925-montana-ave-2,4279006021,1925 MONTANA AVE,2,2,2026-06-07
1925-montana-ave-3,4279006022,1925 MONTANA AVE,3,3,2026-06-07
1925-montana-ave-4,4279006023,1925 MONTANA AVE,4,2,2026-06-07
1925-montana-ave-5,4279006024,1925 MONTANA AVE,5,3,2026-06-07
1925-montana-ave-6,4279006025,1925 MONTANA AVE,6,2,2026-06-07
1925-montana-ave-7,4279006026,1925 MONTANA AVE,7,3,2026-06-07
1925-ocean-ave-1,4289020003,1925 OCEAN AVE,1,1,2026-06-07
1925-ocean-ave-2,4289020003,1925 OCEAN AVE,2,1,2026-06-07
1925-ocean-ave-3,4289020003,1925 OCEAN AVE,3,1,2026-06-07
1925-ocean-ave-4,4289020003,1925 OCEAN AVE,4,3,2026-06-07
1925-stewart-st,4268020036,1925 STEWART ST,,2,2026-06-07
1926-10th-st-5,4284001016,1926 10TH ST,5,1,2026-06-07
1926-10th-st-6,4284001016,1926 10TH ST,6,1,2026-06-07
1926-10th-st-7,4284001016,1926 10TH ST,7,2,2026-06-07
1926-10th-st-8,4284001016,1926 10TH ST,8,2,2026-06-07
1926-3rd-st,4289019046,1926 3RD ST,,1,2026-06-07
1926-montana-ave,4277006067,1926 MONTANA AVE,,1,2026-06-07
1927-11th-st-a,4283025017,1927 11TH ST,A,2,2026-06-07
1927-11th-st-b,4283025017,1927 11TH ST,B,2,2026-06-07
1927-11th-st-c,4283025017,1927 11TH ST,C,1,2026-06-07
1927-17th-st-b,4274014017,1927 17TH ST,B,1,2026-06-07
1927-17th-st-front,4274014017,1927 17TH ST,FRONT,2,2026-06-07
1927-19th-st,4274019055,1927 19TH ST,,2,2026-06-07
1927-19th-st-1-2,4274019055,1927 19TH ST,1/2,1,2026-06-07
1927-19th-st-3-4,4274019055,1927 19TH ST,3/4,1,2026-06-07
1928-18th-st-a,4274014007,1928 18TH ST,A,2,2026-06-07
1928-18th-st-b,4274014007,1928 18TH ST,B,2,2026-06-07
1928-18th-st-c,4274014007,1928 18TH ST,C,2,2026-06-07
1928-18th-st-d,4274014007,1928 18TH ST,D,1,2026-06-07
1928-18th-st-e,4274014007,1928 18TH ST,E,2,2026-06-07
1928-19th-st,4274016011,1928 19TH ST,,2,2026-06-07
1928-19th-st-1-2,4274016011,1928 19TH ST,1/2,2,2026-06-07
1928-19th-st-a,4274016011,1928 19TH ST,A,1,2026-06-07
1928-19th-st-b,4274016011,1928 19TH ST,B,1,2026-06-07
1928-19th-st-c,4274016011,1928 19TH ST,C,2,2026-06-07
1928-19th-st-d,4274016011,1928 19TH ST,D,2,2026-06-07
1928-20th-st-a,4274019036,1928 20TH ST,A,2,2026-06-07
1928-20th-st-b,4274019036,1928 20TH ST,B,2,2026-06-07
1928-20th-st-c,4274019036,1928 20TH ST,C,2,2026-06-07
1928-20th-st-d,4274019036,1928 20TH ST,D,1,2026-06-07
1928-20th-st-e,4274019036,1928 20TH ST,E,1,2026-06-07
1928-3rd-st,4289019047,1928 3RD ST,,1,2026-06-07
1928-montana-ave,4277006067,1928 MONTANA AVE,,1,2026-06-07
1929-12th-st,4283027017,1929 12TH ST,,3,2026-06-07
1929-12th-st-a,4283027017,1929 12TH ST,A,1,2026-06-07
1929-12th-st-b,4283027017,1929 12TH ST,B,1,2026-06-07
1929-12th-st-c,4283027017,1929 12TH ST,C,1,2026-06-07
1929-12th-st-d,4283027017,1929 12TH ST,D,0,2026-06-07
1929-12th-st-e,4283027017,1929 12TH ST,E,1,2026-06-07
1929-6th-st-1,4289003067,1929 6TH ST,1,2,2026-06-07
1929-6th-st-2,4289003068,1929 6TH ST,2,2,2026-06-07
1929-6th-st-3,4289003069,1929 6TH ST,3,2,2026-06-07
1929-6th-st-4,4289003070,1929 6TH ST,4,2,2026-06-07
1929-idaho-ave,4277006011,1929 IDAHO AVE,,3,2026-06-07
1929-stewart-st,4268020036,1929 STEWART ST,,1,2026-06-07
1930-11th-st-a,4283024003,1930 11TH ST,A,0,2026-06-07
1930-11th-st-b,4283024003,1930 11TH ST,B,0,2026-06-07
1930-11th-st-c,4283024003,1930 11TH ST,C,0,2026-06-07
1930-arizona-ave-a,4276028001,1930 ARIZONA AVE,A,1,2026-06-07
1930-arizona-ave-b,4276028001,1930 ARIZONA AVE,B,1,2026-06-07
1930-arizona-ave-c,4276028001,1930 ARIZONA AVE,C,1,2026-06-07
1930-arizona-ave-d,4276028001,1930 ARIZONA AVE,D,1,2026-06-07
1930-idaho-ave-3,4277011029,1930 IDAHO AVE,3,4,2026-06-07
1930-montana-ave,4277006067,1930 MONTANA AVE,,1,2026-06-07
1930-ocean-ave-101,4289026004,1930 OCEAN AVE,101,0,2026-06-07
1930-ocean-ave-102,4289026004,1930 OCEAN AVE,102,1,2026-06-07
1930-ocean-ave-103,4289026004,1930 OCEAN AVE,103,1,2026-06-07
1930-ocean-ave-104,4289026004,1930 OCEAN AVE,104,1,2026-06-07
1930-ocean-ave-105,4289026004,1930 OCEAN AVE,105,2,2026-06-07
1930-ocean-ave-106,4289026004,1930 OCEAN AVE,106,1,2026-06-07
1930-ocean-ave-107,4289026004,1930 OCEAN AVE,107,1,2026-06-07
1930-ocean-ave-108,4289026004,1930 OCEAN AVE,108,1,2026-06-07
1930-ocean-ave-109,4289026004,1930 OCEAN AVE,109,1,2026-06-07
1930-ocean-ave-110,4289026004,1930 OCEAN AVE,110,1,2026-06-07
1930-ocean-ave-111,4289026004,1930 OCEAN AVE,111,1,2026-06-07
1930-ocean-ave-112,4289026004,1930 OCEAN AVE,112,1,2026-06-07
1930-ocean-ave-113,4289026004,1930 OCEAN AVE,113,1,2026-06-07
1930-ocean-ave-114,4289026004,1930 OCEAN AVE,114,1,2026-06-07
1930-ocean-ave-115,4289026004,1930 OCEAN AVE,115,1,2026-06-07
1930-ocean-ave-116,4289026004,1930 OCEAN AVE,116,1,2026-06-07
1930-ocean-ave-201,4289026004,1930 OCEAN AVE,201,1,2026-06-07
1930-ocean-ave-202,4289026004,1930 OCEAN AVE,202,1,2026-06-07
1930-ocean-ave-203,4289026004,1930 OCEAN AVE,203,1,2026-06-07
1930-ocean-ave-204,4289026004,1930 OCEAN AVE,204,1,2026-06-07
1930-ocean-ave-205,4289026004,1930 OCEAN AVE,205,2,2026-06-07
1930-ocean-ave-206,4289026004,1930 OCEAN AVE,206,1,2026-06-07
1930-ocean-ave-207,4289026004,1930 OCEAN AVE,207,1,2026-06-07
1930-ocean-ave-208,4289026004,1930 OCEAN AVE,208,1,2026-06-07
1930-ocean-ave-209,4289026004,1930 OCEAN AVE,209,1,2026-06-07
1930-ocean-ave-210,4289026004,1930 OCEAN AVE,210,1,2026-06-07
1930-ocean-ave-211,4289026004,1930 OCEAN AVE,211,1,2026-06-07
1930-ocean-ave-212,4289026004,1930 OCEAN AVE,212,1,2026-06-07
1930-ocean-ave-213,4289026004,1930 OCEAN AVE,213,1,2026-06-07
1930-ocean-ave-214,4289026004,1930 OCEAN AVE,214,1,2026-06-07
1930-ocean-ave-215,4289026004,1930 OCEAN AVE,215,1,2026-06-07
1930-ocean-ave-216,4289026004,1930 OCEAN AVE,216,1,2026-06-07
1930-ocean-ave-301,4289026004,1930 OCEAN AVE,301,1,2026-06-07
1930-ocean-ave-302,4289026004,1930 OCEAN AVE,302,1,2026-06-07
1930-ocean-ave-303,4289026004,1930 OCEAN AVE,303,1,2026-06-07
1930-ocean-ave-304,4289026004,1930 OCEAN AVE,304,1,2026-06-07
1930-ocean-ave-305,4289026004,1930 OCEAN AVE,305,2,2026-06-07
1930-ocean-ave-306,4289026004,1930 OCEAN AVE,306,1,2026-06-07
1930-ocean-ave-307,4289026004,1930 OCEAN AVE,307,1,2026-06-07
1930-ocean-ave-308,4289026004,1930 OCEAN AVE,308,1,2026-06-07
1930-ocean-ave-309,4289026004,1930 OCEAN AVE,309,1,2026-06-07
1930-ocean-ave-310,4289026004,1930 OCEAN AVE,310,1,2026-06-07
1930-ocean-ave-311,4289026004,1930 OCEAN AVE,311,1,2026-06-07
1930-ocean-ave-312,4289026004,1930 OCEAN AVE,312,1,2026-06-07
1930-ocean-ave-313,4289026004,1930 OCEAN AVE,313,1,2026-06-07
1930-ocean-ave-314,4289026004,1930 OCEAN AVE,314,1,2026-06-07
1930-ocean-ave-315,4289026004,1930 OCEAN AVE,315,1,2026-06-07
1930-ocean-ave-316,4289026004,1930 OCEAN AVE,316,1,2026-06-07
1930-stewart-st-100-d13,4268016009,1930 STEWART ST,100/D13,0,2026-06-07
1930-stewart-st-33,4268016009,1930 STEWART ST,33,0,2026-06-07
1930-stewart-st-34,4268016009,1930 STEWART ST,34,0,2026-06-07
1930-stewart-st-35,4268016009,1930 STEWART ST,35,0,2026-06-07
1930-stewart-st-36,4268016009,1930 STEWART ST,36,0,2026-06-07
1930-stewart-st-37,4268016009,1930 STEWART ST,37,0,2026-06-07
1930-stewart-st-38,4268016009,1930 STEWART ST,38,0,2026-06-07
1930-stewart-st-39,4268016009,1930 STEWART ST,39,0,2026-06-07
1930-stewart-st-40,4268016009,1930 STEWART ST,40,0,2026-06-07
1930-stewart-st-41,4268016009,1930 STEWART ST,41,0,2026-06-07
1930-stewart-st-42,4268016009,1930 STEWART ST,42,0,2026-06-07
1930-stewart-st-43,4268016009,1930 STEWART ST,43,0,2026-06-07
1930-stewart-st-44,4268016009,1930 STEWART ST,44,0,2026-06-07
1930-stewart-st-45,4268016009,1930 STEWART ST,45,0,2026-06-07
1930-stewart-st-46,4268016009,1930 STEWART ST,46,0,2026-06-07
1930-stewart-st-47,4268016009,1930 STEWART ST,47,0,2026-06-07
1930-stewart-st-48,4268016009,1930 STEWART ST,48,2,2026-06-07
1930-stewart-st-49,4268016009,1930 STEWART ST,49,0,2026-06-07
1930-stewart-st-50,4268016009,1930 STEWART ST,50,0,2026-06-07
1930-stewart-st-51,4268016009,1930 STEWART ST,51,0,2026-06-07
1930-stewart-st-52,4268016009,1930 STEWART ST,52,0,2026-06-07
1930-stewart-st-53,4268016009,1930 STEWART ST,53,0,2026-06-07
1930-stewart-st-54,4268016009,1930 STEWART ST,54,0,2026-06-07
1930-stewart-st-56,4268016009,1930 STEWART ST,56,0,2026-06-07
1930-stewart-st-57,4268016009,1930 STEWART ST,57,0,2026-06-07
1930-stewart-st-58,4268016009,1930 STEWART ST,58,0,2026-06-07
1930-stewart-st-59,4268016009,1930 STEWART ST,59,0,2026-06-07
1930-stewart-st-60,4268016009,1930 STEWART ST,60,0,2026-06-07
1930-stewart-st-60a,4268016009,1930 STEWART ST,60A,0,2026-06-07
1930-stewart-st-62,4268016009,1930 STEWART ST,62,0,2026-06-07
1930-stewart-st-63,4268016009,1930 STEWART ST,63,0,2026-06-07
1930-stewart-st-64,4268016009,1930 STEWART ST,64,0,2026-06-07
1930-stewart-st-65,4268016009,1930 STEWART ST,65,0,2026-06-07
1930-stewart-st-66,4268016009,1930 STEWART ST,66,0,2026-06-07
1930-stewart-st-67,4268016009,1930 STEWART ST,67,0,2026-06-07
1930-stewart-st-68,4268016009,1930 STEWART ST,68,0,2026-06-07
1930-stewart-st-69,4268016009,1930 STEWART ST,69,0,2026-06-07
1930-stewart-st-70,4268016009,1930 STEWART ST,70,2,2026-06-07
1930-stewart-st-71,4268016009,1930 STEWART ST,71,0,2026-06-07
1930-stewart-st-72-b3,4268016009,1930 STEWART ST,72/B3,0,2026-06-07
1930-stewart-st-74,4268016009,1930 STEWART ST,74,0,2026-06-07
1930-stewart-st-75-b5,4268016009,1930 STEWART ST,75/B5,0,2026-06-07
1930-stewart-st-76-a5,4268016009,1930 STEWART ST,76/A5,0,2026-06-07
1930-stewart-st-77,4268016009,1930 STEWART ST,77,1,2026-06-07
1930-stewart-st-78-a9,4268016009,1930 STEWART ST,78/A9,0,2026-06-07
1930-stewart-st-79,4268016009,1930 STEWART ST,79,0,2026-06-07
1930-stewart-st-80,4268016009,1930 STEWART ST,80,0,2026-06-07
1930-stewart-st-81-a12,4268016009,1930 STEWART ST,81/A12,0,2026-06-07
1930-stewart-st-82,4268016009,1930 STEWART ST,82,0,2026-06-07
1930-stewart-st-83,4268016009,1930 STEWART ST,83,0,2026-06-07
1930-stewart-st-85,4268016009,1930 STEWART ST,85,0,2026-06-07
1930-stewart-st-86-a17,4268016009,1930 STEWART ST,86/A17,0,2026-06-07
1930-stewart-st-87,4268016009,1930 STEWART ST,87,0,2026-06-07
1930-stewart-st-88,4268016009,1930 STEWART ST,88,0,2026-06-07
1930-stewart-st-89-d4,4268016009,1930 STEWART ST,89/D4,0,2026-06-07
1930-stewart-st-90-c4,4268016009,1930 STEWART ST,90/C4,0,2026-06-07
1930-stewart-st-91,4268016009,1930 STEWART ST,91,0,2026-06-07
1930-stewart-st-92-d6,4268016009,1930 STEWART ST,92/D6,0,2026-06-07
1930-stewart-st-93,4268016009,1930 STEWART ST,93,0,2026-06-07
1930-stewart-st-94-d8,4268016009,1930 STEWART ST,94/D8,1,2026-06-07
1930-stewart-st-95-c10,4268016009,1930 STEWART ST,95/C10,0,2026-06-07
1930-stewart-st-96-b15,4268016009,1930 STEWART ST,96/B15,0,2026-06-07
1930-stewart-st-97-d10,4268016009,1930 STEWART ST,97/D10,0,2026-06-07
1930-stewart-st-98,4268016009,1930 STEWART ST,98,0,2026-06-07
1930-stewart-st-99-d11,4268016009,1930 STEWART ST,99/D11,0,2026-06-07
1930-stewart-st-d14,4268016009,1930 STEWART ST,D14,0,2026-06-07
1930-stewart-st-e1,4268016009,1930 STEWART ST,E1,0,2026-06-07
1930-stewart-st-e2,4268016009,1930 STEWART ST,E2,0,2026-06-07
1930-stewart-st-e3,4268016009,1930 STEWART ST,E3,0,2026-06-07
1930-stewart-st-e4,4268016009,1930 STEWART ST,E4,0,2026-06-07
1930-stewart-st-e5,4268016009,1930 STEWART ST,E5,0,2026-06-07
1930-stewart-st-e6,4268016009,1930 STEWART ST,E6,0,2026-06-07
1930-stewart-st-e7,4268016009,1930 STEWART ST,E7,0,2026-06-07
1930-stewart-st-g1,4268016009,1930 STEWART ST,G1,0,2026-06-07
1930-stewart-st-g10,4268016009,1930 STEWART ST,G10,0,2026-06-07
1930-stewart-st-g2,4268016009,1930 STEWART ST,G2,0,2026-06-07
1930-stewart-st-g3,4268016009,1930 STEWART ST,G3,0,2026-06-07
1930-stewart-st-g4,4268016009,1930 STEWART ST,G4,0,2026-06-07
