unit_id,apn,address,unit_label,prev_observed_at,observed_at,old_mar_cents,new_mar_cents,delta_cents,delta_pct,old_tenancy,new_tenancy,reason,mar_status_change
1842-22nd-st-5,4274009017,1842 22ND ST,5,2023-07-19,2026-06-07,209000,245500,36500,17.5,2020-08-01,2023-09-01,new_tenancy,
1842-22nd-st-6,4274009017,1842 22ND ST,6,2023-07-19,2026-06-07,219500,245500,26000,11.8,2022-02-01,2023-10-01,new_tenancy,
1843-10th-st-3,4283023040,1843 10TH ST,3,2023-07-19,2026-06-07,214100,231900,17800,8.3,,,mar_adjustment,
1843-11th-st,4283025009,1843 11TH ST,,2023-07-19,2026-06-07,460000,480300,20300,4.4,2022-02-15,2022-02-15,mar_adjustment,
1843-11th-st-1-2,4283025009,1843 11TH ST,1/2,2023-07-19,2026-06-07,195300,211600,16300,8.3,2012-09-15,2012-09-15,mar_adjustment,
1843-18th-st,4274012017,1843 18TH ST,,2023-07-19,2026-06-07,223000,241500,18500,8.3,2018-10-01,2018-10-01,mar_adjustment,
1843-18th-st-a,4274012017,1843 18TH ST,A,2023-07-19,2026-06-07,220600,239000,18400,8.3,,,mar_adjustment,
1843-19th-st,4274011018,1843 19TH ST,,2023-07-19,2026-06-07,222500,241000,18500,8.3,2013-10-10,2013-10-10,mar_adjustment,
1843-19th-st-a,4274011018,1843 19TH ST,A,2023-07-19,2026-06-07,237100,256800,19700,8.3,2006-03-25,2006-03-25,mar_adjustment,
1843-19th-st-b,4274011018,1843 19TH ST,B,2023-07-19,2026-06-07,243600,263700,20100,8.3,2006-09-05,2006-09-05,mar_adjustment,
1843-19th-st-c,4274011018,1843 19TH ST,C,2023-07-19,2026-06-07,248900,269200,20300,8.2,2006-09-15,2006-09-15,mar_adjustment,
1843-7th-st-1,4290004010,1843 7TH ST,1,2023-07-19,2026-06-07,98400,106600,8200,8.3,,,mar_adjustment,
1843-7th-st-10,4290004010,1843 7TH ST,10,2023-07-19,2026-06-07,232500,219500,-13000,-5.6,2022-09-01,2025-10-01,new_tenancy,
1843-7th-st-11,4290004010,1843 7TH ST,11,2023-07-19,2026-06-07,225000,237100,12100,5.4,2022-09-05,2022-09-05,mar_adjustment,
1843-7th-st-2,4290004010,1843 7TH ST,2,2023-07-19,2026-06-07,199500,212000,12500,6.3,2021-09-01,2025-03-01,new_tenancy,
1843-7th-st-3,4290004010,1843 7TH ST,3,2023-07-19,2026-06-07,185400,227600,42200,22.8,2021-04-01,2024-07-23,new_tenancy,
1843-7th-st-4,4290004010,1843 7TH ST,4,2023-07-19,2026-06-07,201700,224500,22800,11.3,2020-08-01,2023-11-04,new_tenancy,
1843-7th-st-5,4290004010,1843 7TH ST,5,2023-07-19,2026-06-07,225000,237100,12100,5.4,2022-09-06,2022-09-06,mar_adjustment,
1843-7th-st-6,4290004010,1843 7TH ST,6,2023-07-19,2026-06-07,89500,219500,130000,145.3,,2024-10-06,new_tenancy,
1843-7th-st-7,4290004010,1843 7TH ST,7,2023-07-19,2026-06-07,209900,227400,17500,8.3,2022-04-02,2022-04-02,mar_adjustment,
1843-7th-st-8,4290004010,1843 7TH ST,8,2023-07-19,2026-06-07,150200,162700,12500,8.3,,,mar_adjustment,
1843-7th-st-9,4290004010,1843 7TH ST,9,2023-07-19,2026-06-07,152400,165100,12700,8.3,2010-12-04,2010-12-04,mar_adjustment,
1843-9th-st-1,4283021020,1843 9TH ST,1,2023-07-19,2026-06-07,172800,182900,10100,5.8,2009-10-20,2009-10-20,mar_adjustment,
1843-9th-st-10,4283021020,1843 9TH ST,10,2023-07-19,2026-06-07,215500,228100,12600,5.8,2013-04-01,2013-04-01,mar_adjustment,
1843-9th-st-2,4283021020,1843 9TH ST,2,2023-07-19,2026-06-07,209200,221600,12400,5.9,2018-03-01,2018-03-01,mar_adjustment,
1843-9th-st-3,4283021020,1843 9TH ST,3,2023-07-19,2026-06-07,175700,186000,10300,5.9,2014-10-30,2014-10-30,mar_adjustment,
1843-9th-st-4,4283021020,1843 9TH ST,4,2023-07-19,2026-06-07,127500,135000,7500,5.9,,,mar_adjustment,
1843-9th-st-5,4283021020,1843 9TH ST,5,2023-07-19,2026-06-07,200000,211800,11800,5.9,2021-09-01,2021-09-01,mar_adjustment,
1843-9th-st-6,4283021020,1843 9TH ST,6,2023-07-19,2026-06-07,202200,214100,11900,5.9,2020-07-01,2020-07-01,mar_adjustment,
1843-9th-st-7,4283021020,1843 9TH ST,7,2023-07-19,2026-06-07,195700,207200,11500,5.9,2021-04-01,2021-04-01,mar_adjustment,
1843-9th-st-8,4283021020,1843 9TH ST,8,2023-07-19,2026-06-07,185400,196300,10900,5.9,2021-02-27,2021-02-27,mar_adjustment,
1843-9th-st-9,4283021020,1843 9TH ST,9,2023-07-19,2026-06-07,167000,176900,9900,5.9,2015-01-15,2015-01-15,mar_adjustment,
1843-euclid-st-a,4283029009,1843 EUCLID ST,A,2023-07-19,2026-06-07,438500,605000,166500,38.0,2018-07-01,2025-07-01,new_tenancy,
1843-euclid-st-b,4283029009,1843 EUCLID ST,B,2023-07-19,2026-06-07,217700,235800,18100,8.3,2019-03-11,2019-03-11,mar_adjustment,
1843-euclid-st-c,4283029009,1843 EUCLID ST,C,2023-07-19,2026-06-07,294000,343600,49600,16.9,2022-04-01,2023-07-09,new_tenancy,
1844-12th-st,4283026011,1844 12TH ST,,2023-07-19,2026-06-07,85800,313600,227800,265.5,,2023-04-01,new_tenancy,
1844-16th-st,4283031018,1844 16TH ST,,2023-07-19,2026-06-07,506600,526900,20300,4.0,2022-02-15,2022-02-15,mar_adjustment,
1844-16th-st-a,4283031018,1844 16TH ST,A,2023-07-19,2026-06-07,353500,408600,55100,15.6,2018-08-01,2023-01-15,new_tenancy,
1844-16th-st-b,4283031018,1844 16TH ST,B,2023-07-19,2026-06-07,356500,376800,20300,5.7,2021-07-01,2021-07-01,mar_adjustment,
1844-16th-st-c,4283031018,1844 16TH ST,C,2023-07-19,2026-06-07,338500,359400,20900,6.2,2017-12-11,2019-07-01,new_tenancy,
1844-17th-st,4283032009,1844 17TH ST,,2023-07-19,2026-06-07,193300,209400,16100,8.3,,,mar_adjustment,
1844-17th-st-1-2,4283032009,1844 17TH ST,1/2,2023-07-19,2026-06-07,233400,252800,19400,8.3,,,mar_adjustment,
1844-18th-st,4274013017,1844 18TH ST,,2023-07-19,2026-06-07,438500,458800,20300,4.6,2018-02-08,2018-02-08,mar_adjustment,
1844-18th-st-a,4274013017,1844 18TH ST,A,2023-07-19,2026-06-07,328500,348800,20300,6.2,2017-10-01,2017-10-01,mar_adjustment,
1844-18th-st-b,4274013017,1844 18TH ST,B,2023-07-19,2026-06-07,81000,87800,6800,8.4,2014-03-01,2014-03-01,mar_adjustment,
1844-18th-st-c,4274013017,1844 18TH ST,C,2023-07-19,2026-06-07,230800,250000,19200,8.3,2009-07-06,2009-07-06,mar_adjustment,
1844-18th-st-d,4274013017,1844 18TH ST,D,2023-07-19,2026-06-07,308500,328800,20300,6.6,2016-06-29,2016-06-29,mar_adjustment,
1844-19th-st,4274012016,1844 19TH ST,,2023-07-19,2026-06-07,305500,325800,20300,6.6,2021-06-01,2021-06-01,mar_adjustment,
1844-19th-st-a,4274012016,1844 19TH ST,A,2023-07-19,2026-06-07,195700,212000,16300,8.3,2021-06-01,2021-06-01,mar_adjustment,
1844-19th-st-b,4274012016,1844 19TH ST,B,2023-07-19,2026-06-07,223000,241500,18500,8.3,2018-11-01,2018-11-01,mar_adjustment,
1844-19th-st-c,4274012016,1844 19TH ST,C,2023-07-19,2026-06-07,206000,240000,34000,16.5,2021-06-01,2025-03-01,new_tenancy,
1844-euclid-st,4283028013,1844 EUCLID ST,,2023-07-19,2026-06-07,257000,277300,20300,7.9,2020-12-01,2020-12-01,mar_adjustment,
1844-euclid-st-a,4283028013,1844 EUCLID ST,A,2023-07-19,2026-06-07,170500,184800,14300,8.4,2012-07-01,2012-07-01,mar_adjustment,
1844-euclid-st-b,4283028013,1844 EUCLID ST,B,2023-07-19,2026-06-07,180300,195300,15000,8.3,2020-12-15,2020-12-15,mar_adjustment,
1844-euclid-st-c,4283028013,1844 EUCLID ST,C,2023-07-19,2026-06-07,122700,132900,10200,8.3,2014-07-01,2014-07-01,mar_adjustment,
1845-17th-st-1,4274013018,1845 17TH ST,1,2023-07-19,2026-06-07,205400,222500,17100,8.3,,,mar_adjustment,
1845-17th-st-2,4274013018,1845 17TH ST,2,2023-07-19,2026-06-07,162800,176400,13600,8.4,2005-06-08,2005-06-08,mar_adjustment,
1845-17th-st-3,4274013018,1845 17TH ST,3,2023-07-19,2026-06-07,108600,117500,8900,8.2,2001-10-01,2001-10-01,mar_adjustment,
1845-17th-st-4,4274013018,1845 17TH ST,4,2023-07-19,2026-06-07,153200,165900,12700,8.3,2012-06-01,2012-06-01,mar_adjustment,
1845-17th-st-5,4274013018,1845 17TH ST,5,2023-07-19,2026-06-07,199100,215600,16500,8.3,,,mar_adjustment,
1845-17th-st-6,4274013018,1845 17TH ST,6,2023-07-19,2026-06-07,78100,200100,122000,156.2,,2024-04-11,new_tenancy,
1845-17th-st-7,4274013018,1845 17TH ST,7,2023-07-19,2026-06-07,86200,93400,7200,8.4,,,mar_adjustment,
1845-17th-st-8,4274013018,1845 17TH ST,8,2023-07-19,2026-06-07,87800,95100,7300,8.3,2003-12-18,2003-12-18,mar_adjustment,
1846-10th-st-a,4283022010,1846 10TH ST,A,2023-07-19,2026-06-07,87400,94600,7200,8.2,,,mar_adjustment,
1846-10th-st-b,4283022010,1846 10TH ST,B,2023-07-19,2026-06-07,91400,99000,7600,8.3,,,mar_adjustment,
1846-10th-st-c,4283022010,1846 10TH ST,C,2023-07-19,2026-06-07,305900,315000,9100,3.0,2019-09-16,2025-11-01,new_tenancy,
1846-10th-st-d,4283022010,1846 10TH ST,D,2023-07-19,2026-06-07,320900,341200,20300,6.3,2020-06-01,2020-06-01,mar_adjustment,
1846-10th-st-e,4283022010,1846 10TH ST,E,2023-07-19,2026-06-07,299500,309500,10000,3.3,2022-01-21,2024-09-13,new_tenancy,
1846-10th-st-f,4283022010,1846 10TH ST,F,2023-07-19,2026-06-07,303500,323800,20300,6.7,2018-02-07,2018-02-07,mar_adjustment,
1846-10th-st-g,4283022010,1846 10TH ST,G,2023-07-19,2026-06-07,286500,305000,18500,6.5,2021-07-01,2025-01-02,new_tenancy,
1846-10th-st-h,4283022010,1846 10TH ST,H,2023-07-19,2026-06-07,299500,295000,-4500,-1.5,2021-12-01,2025-07-08,new_tenancy,
1846-10th-st-i,4283022010,1846 10TH ST,I,2023-07-19,2026-06-07,203500,220500,17000,8.4,2006-02-26,2006-02-26,mar_adjustment,
1846-10th-st-j,4283022010,1846 10TH ST,J,2023-07-19,2026-06-07,294500,314800,20300,6.9,2017-06-15,2017-06-15,mar_adjustment,
1846-11th-st,4283024011,1846 11TH ST,,2023-07-19,2026-06-07,211600,229200,17600,8.3,2004-08-06,2004-08-06,mar_adjustment,
1846-12th-st,4283026011,1846 12TH ST,,2023-07-19,2026-06-07,143300,306000,162700,113.5,2011-01-01,2024-03-01,new_tenancy,
1846-12th-st-a,4283026011,1846 12TH ST,A,2023-07-19,2026-06-07,99200,107500,8300,8.4,,,mar_adjustment,
1846-12th-st-b,4283026011,1846 12TH ST,B,2023-07-19,2026-06-07,110500,119700,9200,8.3,,,mar_adjustment,
1846-12th-st-c,4283026011,1846 12TH ST,C,2023-07-19,2026-06-07,150300,240000,89700,59.7,2014-06-01,2025-06-01,new_tenancy,
1846-12th-st-d,4283026011,1846 12TH ST,D,2023-07-19,2026-06-07,93200,240000,146800,157.5,,2025-06-01,new_tenancy,
1846-9th-st-1,4283020053,1846 9TH ST,1,2023-07-19,2026-06-07,187300,202900,15600,8.3,2000-10-01,2000-10-01,mar_adjustment,
1846-9th-st-2,4283020054,1846 9TH ST,2,2023-07-19,2026-06-07,139500,151100,11600,8.3,,,mar_adjustment,
1846-9th-st-3,4283020055,1846 9TH ST,3,2023-07-19,2026-06-07,141400,153200,11800,8.3,,,mar_adjustment,
1846-9th-st-4,4283020056,1846 9TH ST,4,2023-07-19,2026-06-07,201200,213000,11800,5.9,2000-12-10,2000-12-10,mar_adjustment,
1846-9th-st-5,4283020057,1846 9TH ST,5,2023-07-19,2026-06-07,177400,192200,14800,8.3,,,mar_adjustment,
1847-12th-st,4283027010,1847 12TH ST,,2023-07-19,2026-06-07,251700,272000,20300,8.1,2014-07-17,2014-07-17,mar_adjustment,
1847-12th-st-1-2,4283027010,1847 12TH ST,1/2,2023-07-19,2026-06-07,55800,60500,4700,8.4,,,mar_adjustment,
1847-18th-st-a,4274012019,1847 18TH ST,A,2023-07-19,2026-06-07,299500,319800,20300,6.8,2017-03-17,2017-03-17,mar_adjustment,
1847-18th-st-b,4274012019,1847 18TH ST,B,2023-07-19,2026-06-07,401700,422000,20300,5.1,2014-08-01,2014-08-01,mar_adjustment,
1847-18th-st-c,4274012019,1847 18TH ST,C,2023-07-19,2026-06-07,218100,236200,18100,8.3,2009-11-01,2009-11-01,mar_adjustment,
1847-euclid-st-a,4283029026,1847 EUCLID ST,A,2023-07-19,2026-06-07,294500,314800,20300,6.9,2022-06-01,2022-06-01,mar_adjustment,
1847-euclid-st-b,4283029026,1847 EUCLID ST,B,2023-07-19,2026-06-07,266500,286800,20300,7.6,2021-07-17,2021-07-17,mar_adjustment,
1847-euclid-st-c,4283029026,1847 EUCLID ST,C,2023-07-19,2026-06-07,172000,186300,14300,8.3,2012-11-01,2012-11-01,mar_adjustment,
1848-11th-st,4283024011,1848 11TH ST,,2023-07-19,2026-06-07,359900,355000,-4900,-1.4,2020-08-01,2024-06-10,new_tenancy,
1848-12th-st-1,4283026010,1848 12TH ST,1,2023-07-19,2026-06-07,288400,299500,11100,3.8,2020-06-08,2025-03-14,new_tenancy,
1848-12th-st-2,4283026010,1848 12TH ST,2,2023-07-19,2026-06-07,68400,74100,5700,8.3,,,mar_adjustment,
1848-12th-st-3,4283026010,1848 12TH ST,3,2023-07-19,2026-06-07,146700,158900,12200,8.3,2016-02-01,2016-02-01,mar_adjustment,
1848-12th-st-4,4283026010,1848 12TH ST,4,2023-07-19,2026-06-07,150200,162700,12500,8.3,2016-02-01,2016-02-01,mar_adjustment,
1848-12th-st-5,4283026010,1848 12TH ST,5,2023-07-19,2026-06-07,219500,229500,10000,4.6,2020-08-23,2026-04-10,new_tenancy,
1848-12th-st-6,4283026010,1848 12TH ST,6,2023-07-19,2026-06-07,125900,136400,10500,8.3,2009-05-01,2009-05-01,mar_adjustment,
1848-16th-st-b,4283031019,1848 16TH ST,B,2023-07-19,2026-06-07,60300,65400,5100,8.5,,,mar_adjustment,
1848-17th-st-1,4283032010,1848 17TH ST,1,2023-07-19,2026-06-07,259500,279800,20300,7.8,2021-05-16,2021-05-16,mar_adjustment,
1848-17th-st-2,4283032010,1848 17TH ST,2,2023-07-19,2026-06-07,273500,287100,13600,5.0,2023-04-16,2023-04-16,mar_adjustment,
1848-17th-st-3,4283032010,1848 17TH ST,3,2023-07-19,2026-06-07,265500,285800,20300,7.6,2021-11-18,2021-11-18,mar_adjustment,
1848-17th-st-4,4283032010,1848 17TH ST,4,2023-07-19,2026-06-07,242500,262600,20100,8.3,2021-09-15,2021-09-15,mar_adjustment,
1848-17th-st-5,4283032010,1848 17TH ST,5,2023-07-19,2026-06-07,245500,265800,20300,8.3,2022-04-01,2022-04-01,mar_adjustment,
1848-19th-st,4274012018,1848 19TH ST,,2023-07-19,2026-06-07,433100,895000,461900,106.6,2013-08-13,2025-03-01,new_tenancy,
1849-11th-st,4283025010,1849 11TH ST,,2023-07-19,2026-06-07,485000,498600,13600,2.8,2023-04-01,2023-04-01,mar_adjustment,
1849-11th-st-a,4283025010,1849 11TH ST,A,2023-07-19,2026-06-07,219500,229500,10000,4.6,2021-12-01,2025-10-06,new_tenancy,
1849-11th-st-b,4283025010,1849 11TH ST,B,2023-07-19,2026-06-07,237800,257600,19800,8.3,2018-04-01,2018-04-01,mar_adjustment,
1849-11th-st-c,4283025010,1849 11TH ST,C,2023-07-19,2026-06-07,165900,179600,13700,8.3,2010-07-01,2010-07-01,mar_adjustment,
1849-11th-st-d,4283025010,1849 11TH ST,D,2023-07-19,2026-06-07,239500,252400,12900,5.4,2023-05-05,2023-05-05,mar_adjustment,
1849-12th-st,4283027010,1849 12TH ST,,2023-07-19,2026-06-07,103600,112200,8600,8.3,,,mar_adjustment,
1849-euclid-st,4283029026,1849 EUCLID ST,,2023-07-19,2026-06-07,253200,273500,20300,8.0,2014-08-23,2014-08-23,mar_adjustment,
1850-11th-st-1,4283024010,1850 11TH ST,1,2023-07-19,2026-06-07,419500,510000,90500,21.6,2017-08-24,2025-05-01,new_tenancy,
1850-11th-st-2,4283024010,1850 11TH ST,2,2023-07-19,2026-06-07,358100,399500,41400,11.6,2016-07-15,2025-07-01,new_tenancy,
1850-11th-st-3,4283024010,1850 11TH ST,3,2023-07-19,2026-06-07,322000,405000,83000,25.8,2020-12-01,2025-07-03,new_tenancy,
1850-11th-st-4,4283024010,1850 11TH ST,4,2023-07-19,2026-06-07,444100,510000,65900,14.8,2018-11-15,2024-07-01,new_tenancy,
1850-11th-st-5,4283024010,1850 11TH ST,5,2023-07-19,2026-06-07,339000,378600,39600,11.7,2019-01-19,2023-04-07,new_tenancy,
1850-11th-st-6,4283024010,1850 11TH ST,6,2023-07-19,2026-06-07,339000,388600,49600,14.6,2019-01-01,2022-09-15,new_tenancy,
1850-9th-st,4283020030,1850 9TH ST,,2023-07-19,2026-06-07,179800,194700,14900,8.3,2000-11-20,2000-11-20,mar_adjustment,
1850-euclid-st,4283028012,1850 EUCLID ST,,2023-07-19,2026-06-07,313600,333900,20300,6.5,,,mar_adjustment,
1850-euclid-st-a,4283028012,1850 EUCLID ST,A,2023-07-19,2026-06-07,66300,71800,5500,8.3,,,mar_adjustment,
1850-euclid-st-b,4283028012,1850 EUCLID ST,B,2023-07-19,2026-06-07,60300,65400,5100,8.5,,,mar_adjustment,
1851-7th-st-1,4290004011,1851 7TH ST,1,2023-07-19,2026-06-07,81200,88000,6800,8.4,,,mar_adjustment,
1851-7th-st-10,4290004011,1851 7TH ST,10,2023-07-19,2026-06-07,147800,221300,73500,49.7,2010-10-25,2023-04-01,new_tenancy,
1851-7th-st-11,4290004011,1851 7TH ST,11,2023-07-19,2026-06-07,80600,87400,6800,8.4,,,mar_adjustment,
1851-7th-st-2,4290004011,1851 7TH ST,2,2023-07-19,2026-06-07,177100,204600,27500,15.5,2014-12-16,2024-03-09,new_tenancy,
1851-7th-st-3,4290004011,1851 7TH ST,3,2023-07-19,2026-06-07,81200,221300,140100,172.5,,2023-07-17,new_tenancy,
1851-7th-st-4,4290004011,1851 7TH ST,4,2023-07-19,2026-06-07,81200,88000,6800,8.4,,,mar_adjustment,
1851-7th-st-5,4290004011,1851 7TH ST,5,2023-07-19,2026-06-07,160000,173900,13900,8.7,2022-08-05,2024-05-24,new_tenancy,
1851-7th-st-6,4290004011,1851 7TH ST,6,2023-07-19,2026-06-07,118300,128100,9800,8.3,2000-06-07,2000-06-07,mar_adjustment,
1851-7th-st-7,4290004011,1851 7TH ST,7,2023-07-19,2026-06-07,81200,88000,6800,8.4,,,mar_adjustment,
1851-7th-st-8,4290004011,1851 7TH ST,8,2023-07-19,2026-06-07,183300,198600,15300,8.3,2020-07-10,2020-07-10,mar_adjustment,
1851-7th-st-9,4290004011,1851 7TH ST,9,2023-07-19,2026-06-07,147800,160100,12300,8.3,2011-01-15,2011-01-15,mar_adjustment,
1851-9th-st,4283021012,1851 9TH ST,,2023-07-19,2026-06-07,128600,139300,10700,8.3,2001-04-01,2001-04-01,mar_adjustment,
1851-euclid-st-a,4283029026,1851 EUCLID ST,A,2023-07-19,2026-06-07,250000,263400,13400,5.4,2022-10-01,2022-10-01,mar_adjustment,
1851-euclid-st-d,4283029026,1851 EUCLID ST,D,2023-07-19,2026-06-07,399500,420000,20500,5.1,2023-03-10,2025-10-11,new_tenancy,
1852-10th-st,4283022011,1852 10TH ST,,2023-07-19,2026-06-07,66300,71800,5500,8.3,,,mar_adjustment,
1852-10th-st-a,4283022011,1852 10TH ST,A,2023-07-19,2026-06-07,78100,84600,6500,8.3,,,mar_adjustment,
1852-10th-st-b,4283022011,1852 10TH ST,B,2023-07-19,2026-06-07,125000,135400,10400,8.3,2005-08-20,2005-08-20,mar_adjustment,
1852-10th-st-c,4283022011,1852 10TH ST,C,2023-07-19,2026-06-07,71300,77200,5900,8.3,,,mar_adjustment,
1852-10th-st-d,4283022011,1852 10TH ST,D,2023-07-19,2026-06-07,79900,86500,6600,8.3,,,mar_adjustment,
1852-9th-st,4283020030,1852 9TH ST,,2023-07-19,2026-06-07,174900,189500,14600,8.3,2013-08-15,2013-08-15,mar_adjustment,
1852-9th-st-b,4283020030,1852 9TH ST,B,2023-07-19,2026-06-07,131400,142400,11000,8.4,2010-11-22,2010-11-22,mar_adjustment,
1853-12th-st,4283027011,1853 12TH ST,,2023-07-19,2026-06-07,108600,117500,8900,8.2,,,mar_adjustment,
1853-12th-st-a,4283027011,1853 12TH ST,A,2023-07-19,2026-06-07,169200,183200,14000,8.3,2012-09-01,2012-09-01,mar_adjustment,
1853-12th-st-b,4283027011,1853 12TH ST,B,2023-07-19,2026-06-07,259500,279800,20300,7.8,2017-05-01,2017-05-01,mar_adjustment,
1853-12th-st-c,4283027011,1853 12TH ST,C,2023-07-19,2026-06-07,84200,91300,7100,8.4,,,mar_adjustment,
1853-12th-st-d,4283027011,1853 12TH ST,D,2023-07-19,2026-06-07,110900,120100,9200,8.3,2012-10-01,2012-10-01,mar_adjustment,
1853-9th-st,4283021012,1853 9TH ST,,2023-07-19,2026-06-07,104500,113100,8600,8.2,,,mar_adjustment,
1854-10th-st,4283022011,1854 10TH ST,,2023-07-19,2026-06-07,72600,78600,6000,8.3,,,mar_adjustment,
1854-12th-st-1-2,4283026009,1854 12TH ST,1/2,2023-07-19,2026-06-07,168500,182500,14000,8.3,2013-01-01,2013-01-01,mar_adjustment,
1854-12th-st-a,4283026009,1854 12TH ST,A,2023-07-19,2026-06-07,200600,217300,16700,8.3,2017-08-01,2017-08-01,mar_adjustment,
1854-12th-st-b,4283026009,1854 12TH ST,B,2023-07-19,2026-06-07,135400,146700,11300,8.3,2018-02-01,2018-02-01,mar_adjustment,
1854-12th-st-c,4283026009,1854 12TH ST,C,2023-07-19,2026-06-07,204700,221700,17000,8.3,2016-06-01,2016-06-01,mar_adjustment,
1854-12th-st-d,4283026009,1854 12TH ST,D,2023-07-19,2026-06-07,128800,139500,10700,8.3,2004-03-01,2004-03-01,mar_adjustment,
1854-12th-st-front,4283026009,1854 12TH ST,FRONT,2023-07-19,2026-06-07,286100,306400,20300,7.1,2013-06-06,2013-06-06,mar_adjustment,
1855-euclid-st,4283029026,1855 EUCLID ST,,2023-07-19,2026-06-07,79900,86500,6600,8.3,,,mar_adjustment,
1856-10th-st-a,4283022012,1856 10TH ST,A,2023-07-19,2026-06-07,93000,100800,7800,8.4,,,mar_adjustment,
1856-10th-st-b,4283022012,1856 10TH ST,B,2023-07-19,2026-06-07,295000,315300,20300,6.9,2022-06-01,2022-06-01,mar_adjustment,
1856-10th-st-c,4283022012,1856 10TH ST,C,2023-07-19,2026-06-07,100500,108800,8300,8.3,,,mar_adjustment,
1856-10th-st-d,4283022012,1856 10TH ST,D,2023-07-19,2026-06-07,300000,298600,-1400,-0.5,2023-02-01,2023-06-12,new_tenancy,
1856-10th-st-e,4283022012,1856 10TH ST,E,2023-07-19,2026-06-07,255000,273600,18600,7.3,2022-07-01,2023-07-15,new_tenancy,
1856-10th-st-f,4283022012,1856 10TH ST,F,2023-07-19,2026-06-07,271000,275000,4000,1.5,2015-04-01,2025-05-15,new_tenancy,
1856-9th-st,4283020031,1856 9TH ST,,2023-07-19,2026-06-07,210000,227500,17500,8.3,2021-11-01,2021-11-01,mar_adjustment,
1856-9th-st-a,4283020031,1856 9TH ST,A,2023-07-19,2026-06-07,257000,277300,20300,7.9,2021-06-28,2021-06-28,mar_adjustment,
1856-9th-st-b,4283020031,1856 9TH ST,B,2023-07-19,2026-06-07,278500,298800,20300,7.3,2016-07-20,2016-07-20,mar_adjustment,
1857-7th-st-a,4290004012,1857 7TH ST,A,2023-07-19,2026-06-07,183900,199200,15300,8.3,,,mar_adjustment,
1857-7th-st-b,4290004012,1857 7TH ST,B,2023-07-19,2026-06-07,249100,230300,-18800,-7.5,2019-05-19,2023-11-01,new_tenancy,
1857-7th-st-c,4290004012,1857 7TH ST,C,2023-07-19,2026-06-07,233200,231400,-1800,-0.8,2018-12-07,2023-06-04,new_tenancy,
1857-7th-st-d,4290004012,1857 7TH ST,D,2023-07-19,2026-06-07,343500,363800,20300,5.9,2018-02-24,2018-02-24,mar_adjustment,
1857-7th-st-e,4290004012,1857 7TH ST,E,2023-07-19,2026-06-07,258500,254500,-4000,-1.5,2018-04-15,2022-11-19,new_tenancy,
1857-7th-st-f,4290004012,1857 7TH ST,F,2023-07-19,2026-06-07,221300,239700,18400,8.3,2021-03-21,2021-03-21,mar_adjustment,
1857-7th-st-g,4290004012,1857 7TH ST,G,2023-07-19,2026-06-07,248000,253200,5200,2.1,2017-11-04,2024-01-26,new_tenancy,
1858-9th-st,4283020031,1858 9TH ST,,2023-07-19,2026-06-07,210000,227500,17500,8.3,2021-11-01,2021-11-01,mar_adjustment,
1860-10th-st,4283022013,1860 10TH ST,,2023-07-19,2026-06-07,329100,349400,20300,6.2,2019-04-19,2019-04-19,mar_adjustment,
1860-10th-st-1-2,4283022013,1860 10TH ST,1/2,2023-07-19,2026-06-07,364100,384400,20300,5.6,2019-08-15,2019-08-15,mar_adjustment,
1860-9th-st-1,4283020040,1860 9TH ST,1,2023-07-19,2026-06-07,204000,221000,17000,8.3,2013-01-01,2013-01-01,mar_adjustment,
1860-9th-st-10,4283020040,1860 9TH ST,10,2023-07-19,2026-06-07,226600,245400,18800,8.3,2021-07-19,2021-07-19,mar_adjustment,
1860-9th-st-11,4283020040,1860 9TH ST,11,2023-07-19,2026-06-07,278000,265000,-13000,-4.7,2018-06-15,2024-09-19,new_tenancy,
1860-9th-st-12,4283020040,1860 9TH ST,12,2023-07-19,2026-06-07,260900,242500,-18400,-7.1,2020-01-08,2025-03-21,new_tenancy,
1860-9th-st-14,4283020040,1860 9TH ST,14,2023-07-19,2026-06-07,212500,230300,17800,8.4,2013-03-07,2013-03-07,mar_adjustment,
1860-9th-st-15,4283020040,1860 9TH ST,15,2023-07-19,2026-06-07,105700,114600,8900,8.4,1999-06-17,1999-06-17,mar_adjustment,
1860-9th-st-16,4283020040,1860 9TH ST,16,2023-07-19,2026-06-07,210000,227500,17500,8.3,1999-07-08,1999-07-08,mar_adjustment,
1860-9th-st-2,4283020040,1860 9TH ST,2,2023-07-19,2026-06-07,212700,230500,17800,8.4,2003-12-15,2003-12-15,mar_adjustment,
1860-9th-st-3,4283020040,1860 9TH ST,3,2023-07-19,2026-06-07,216100,234200,18100,8.4,2017-09-01,2017-09-01,mar_adjustment,
1860-9th-st-4,4283020040,1860 9TH ST,4,2023-07-19,2026-06-07,118600,128500,9900,8.3,,,mar_adjustment,
1860-9th-st-5,4283020040,1860 9TH ST,5,2023-07-19,2026-06-07,260900,255800,-5100,-2.0,2020-03-05,2024-08-20,new_tenancy,
