unit_id,apn,address,unit_label,bedrooms,status,mar_2023_cents,mar_2026_cents,mar_delta_cents,mar_pct,tenancy_2023,tenancy_2026,tenancy_changed
212-san-vicente-blvd-c,4293003004,212 SAN VICENTE BLVD,C,1,present_both,136300,147600,11300,8.3,,,
212-san-vicente-blvd-d,4293003004,212 SAN VICENTE BLVD,D,1,present_both,294500,314800,20300,6.9,2017-01-16,2017-01-16,
212-san-vicente-blvd-e,4293003004,212 SAN VICENTE BLVD,E,1,present_both,119100,129000,9900,8.3,,,
212-san-vicente-blvd-f,4293003004,212 SAN VICENTE BLVD,F,1,present_both,307000,327300,20300,6.6,2021-05-08,2021-05-08,
212-san-vicente-blvd-g,4293003004,212 SAN VICENTE BLVD,G,1,present_both,119900,129900,10000,8.3,,,
212-san-vicente-blvd-h,4293003004,212 SAN VICENTE BLVD,H,1,present_both,243000,263100,20100,8.3,2010-02-20,2010-02-20,
212-san-vicente-blvd-i,4293003004,212 SAN VICENTE BLVD,I,1,present_both,136300,147600,11300,8.3,,,
212-san-vicente-blvd-j,4293003004,212 SAN VICENTE BLVD,J,1,present_both,270900,291200,20300,7.5,2020-01-16,2020-01-16,
212-san-vicente-blvd-k,4293003004,212 SAN VICENTE BLVD,K,3,present_both,442800,463100,20300,4.6,2009-01-02,2009-01-02,
2120-4th-st-1,4289013009,2120 4TH ST,1,1,present_both,79000,85500,6500,8.2,2008-03-22,2008-03-22,
2120-4th-st-10,4289013009,2120 4TH ST,10,1,present_both,89600,97100,7500,8.4,2002-01-19,2002-01-19,
2120-4th-st-11,4289013009,2120 4TH ST,11,2,present_both,104600,113200,8600,8.2,2002-02-16,2002-02-16,
2120-4th-st-12,4289013009,2120 4TH ST,12,1,present_both,87800,95100,7300,8.3,2002-04-06,2002-04-06,
2120-4th-st-13,4289013009,2120 4TH ST,13,1,present_both,86700,93900,7200,8.3,2012-03-01,2012-03-01,
2120-4th-st-14,4289013009,2120 4TH ST,14,1,present_both,175200,189800,14600,8.3,1999-08-01,1999-08-01,
2120-4th-st-15,4289013009,2120 4TH ST,15,1,present_both,91700,90500,-1200,-1.3,2004-11-17,2018-09-29,1
2120-4th-st-16,4289013009,2120 4TH ST,16,1,present_both,97100,105200,8100,8.3,2006-01-22,2006-01-22,
2120-4th-st-17,4289013009,2120 4TH ST,17,2,present_both,237500,257300,19800,8.3,2000-08-01,2000-08-01,
2120-4th-st-18,4289013009,2120 4TH ST,18,1,present_both,179500,194400,14900,8.3,,,
2120-4th-st-19,4289013009,2120 4TH ST,19,1,present_both,160300,173600,13300,8.3,,,
2120-4th-st-2,4289013009,2120 4TH ST,2,1,present_both,141000,114200,-26800,-19.0,,2024-07-16,
2120-4th-st-20,4289013009,2120 4TH ST,20,1,present_both,84900,92000,7100,8.4,2010-01-11,2010-01-11,
2120-4th-st-21,4289013009,2120 4TH ST,21,1,present_both,86800,94000,7200,8.3,2004-05-21,2004-05-21,
2120-4th-st-22,4289013009,2120 4TH ST,22,1,present_both,89900,97400,7500,8.3,2020-11-01,2020-11-01,
2120-4th-st-23,4289013009,2120 4TH ST,23,1,present_both,85600,92700,7100,8.3,2011-06-15,2011-06-15,
2120-4th-st-24,4289013009,2120 4TH ST,24,2,present_both,175800,190400,14600,8.3,,,
2120-4th-st-25,4289013009,2120 4TH ST,25,1,present_both,73300,108000,34700,47.3,2021-05-11,2023-04-24,1
2120-4th-st-26,4289013009,2120 4TH ST,26,1,present_both,89000,96400,7400,8.3,2003-11-01,2003-11-01,
2120-4th-st-27,4289013009,2120 4TH ST,27,1,present_both,83500,39500,-44000,-52.7,2018-08-14,2024-08-22,1
2120-4th-st-3,4289013009,2120 4TH ST,3,1,present_both,84900,92000,7100,8.4,2010-05-26,2010-05-26,
2120-4th-st-4,4289013009,2120 4TH ST,4,2,present_both,149500,161900,12400,8.3,,,
2120-4th-st-5,4289013009,2120 4TH ST,5,1,present_both,86800,94000,7200,8.3,2004-05-13,2004-05-13,
2120-4th-st-6,4289013009,2120 4TH ST,6,1,present_both,155300,168200,12900,8.3,,,
2120-4th-st-7,4289013009,2120 4TH ST,7,1,present_both,86700,93900,7200,8.3,2012-03-31,2012-03-31,
2120-4th-st-8,4289013009,2120 4TH ST,8,1,present_both,89600,97100,7500,8.4,2002-03-21,2002-03-21,
2120-4th-st-9,4289013009,2120 4TH ST,9,1,present_both,86300,93500,7200,8.3,2014-11-29,2014-11-29,
2120-california-ave,4276006001,2120 CALIFORNIA AVE,,1,present_both,257000,277300,20300,7.9,2021-03-01,2021-03-01,
2120-delaware-ave-a,4274021017,2120 DELAWARE AVE,A,2,present_both,68600,74300,5700,8.3,,,
2120-delaware-ave-b,4274021017,2120 DELAWARE AVE,B,2,present_both,90300,97800,7500,8.3,,,
2120-delaware-ave-c,4274021017,2120 DELAWARE AVE,C,2,present_both,88500,95900,7400,8.4,2007-07-14,2007-07-14,
2120-delaware-ave-d,4274021017,2120 DELAWARE AVE,D,2,present_both,95300,103200,7900,8.3,2010-09-11,2010-09-11,
2120-delaware-ave-e,4274021017,2120 DELAWARE AVE,E,2,present_both,94300,102100,7800,8.3,2016-01-15,2016-01-15,
2120-delaware-ave-f,4274021017,2120 DELAWARE AVE,F,2,present_both,71800,77700,5900,8.2,,,
2120-delaware-ave-g,4274021017,2120 DELAWARE AVE,G,2,present_both,66700,72300,5600,8.4,,,
2120-delaware-ave-h,4274021017,2120 DELAWARE AVE,H,2,present_both,67800,73500,5700,8.4,,,
2120-delaware-ave-i,4274021017,2120 DELAWARE AVE,I,2,present_both,66700,72300,5600,8.4,,,
2120-delaware-ave-j,4274021017,2120 DELAWARE AVE,J,2,present_both,90300,97800,7500,8.3,,,
2120-delaware-ave-k,4274021017,2120 DELAWARE AVE,K,2,present_both,95100,103000,7900,8.3,2009-08-27,2009-08-27,
2120-delaware-ave-l,4274021017,2120 DELAWARE AVE,L,2,present_both,103600,112200,8600,8.3,,,
2120-montana-ave,4277004001,2120 MONTANA AVE,,1,present_both,92300,99900,7600,8.2,,,
2120-oak-st,4272009004,2120 OAK ST,,2,present_both,0,0,0,,,,
2120-oak-st-a,4272009004,2120 OAK ST,A,1,present_both,86200,93400,7200,8.4,,,
2120-oak-st-b,4272009004,2120 OAK ST,B,0,present_both,66300,71800,5500,8.3,,,
2120-ocean-park-blvd-a,4272008004,2120 OCEAN PARK BLVD,A,1,present_both,219000,237200,18200,8.3,2014-09-05,2014-09-05,
2120-ocean-park-blvd-b,4272008004,2120 OCEAN PARK BLVD,B,1,present_both,202500,219300,16800,8.3,2013-11-01,2013-11-01,
2120-ocean-park-blvd-c,4272008004,2120 OCEAN PARK BLVD,C,2,present_both,288500,308800,20300,7.0,2015-09-01,2015-09-01,
2120-ocean-park-blvd-d,4272008004,2120 OCEAN PARK BLVD,D,2,present_both,238100,257900,19800,8.3,2007-07-12,2007-07-12,
2121-20th-st,4273003008,2121 20TH ST,,1,present_both,86200,93400,7200,8.4,,,
2121-20th-st-a,4273003008,2121 20TH ST,A,1,present_both,86200,259500,173300,201.0,,2025-08-26,
2121-20th-st-b,4273003008,2121 20TH ST,B,1,present_both,100500,108800,8300,8.3,,,
2121-20th-st-c,4273003008,2121 20TH ST,C,2,present_both,108600,117500,8900,8.2,,,
2121-arizona-ave-1,4276015015,2121 ARIZONA AVE,1,3,present_both,173500,188000,14500,8.4,2013-02-01,2013-02-01,
2121-arizona-ave-10,4276015015,2121 ARIZONA AVE,10,3,present_both,169100,183100,14000,8.3,2011-12-14,2011-12-14,
2121-arizona-ave-11,4276015015,2121 ARIZONA AVE,11,2,present_both,149900,162400,12500,8.3,2013-08-07,2013-08-07,
2121-arizona-ave-2,4276015015,2121 ARIZONA AVE,2,3,present_both,156300,169300,13000,8.3,,,
2121-arizona-ave-3,4276015015,2121 ARIZONA AVE,3,2,present_both,98200,106300,8100,8.2,,,
2121-arizona-ave-4,4276015015,2121 ARIZONA AVE,4,3,present_both,156300,169300,13000,8.3,,,
2121-arizona-ave-5,4276015015,2121 ARIZONA AVE,5,1,present_both,154700,167600,12900,8.3,2013-03-01,2013-03-01,
2121-arizona-ave-6,4276015015,2121 ARIZONA AVE,6,3,present_both,184200,199600,15400,8.4,2015-01-20,2015-01-20,
2121-arizona-ave-7,4276015015,2121 ARIZONA AVE,7,3,present_both,156300,169300,13000,8.3,,,
2121-arizona-ave-8,4276015015,2121 ARIZONA AVE,8,2,present_both,172500,186800,14300,8.3,,,
2121-arizona-ave-9,4276015015,2121 ARIZONA AVE,9,3,present_both,174900,189500,14600,8.3,,,
2121-delaware-ave,4274009019,2121 DELAWARE AVE,,1,present_both,56200,60900,4700,8.4,,,
2121-montana-ave-1,4278030001,2121 MONTANA AVE,1,1,present_both,231800,260000,28200,12.2,2021-03-15,2025-04-06,1
2121-montana-ave-2,4278030001,2121 MONTANA AVE,2,1,present_both,270000,260000,-10000,-3.7,2022-09-15,2025-01-18,1
2121-montana-ave-3,4278030001,2121 MONTANA AVE,3,1,present_both,225900,244700,18800,8.3,2008-08-01,2008-08-01,
2121-montana-ave-4,4278030001,2121 MONTANA AVE,4,1,present_both,225300,244000,18700,8.3,2011-03-01,2011-03-01,
2121-oak-st-a,4272008013,2121 OAK ST,A,1,present_both,195700,219500,23800,12.2,2020-10-10,2025-02-10,1
2121-oak-st-b,4272008013,2121 OAK ST,B,1,present_both,200000,216700,16700,8.3,2007-05-07,2007-05-07,
2121-oak-st-c,4272008013,2121 OAK ST,C,1,present_both,240400,214800,-25600,-10.6,2019-09-26,2023-11-15,1
2121-oak-st-d,4272008013,2121 OAK ST,D,1,present_both,186500,202000,15500,8.3,2013-04-27,2013-04-27,
2121-ocean-ave-1,4289021004,2121 OCEAN AVE,1,0,present_both,251000,271300,20300,8.1,2015-04-16,2015-04-16,
2121-ocean-ave-10,4289021004,2121 OCEAN AVE,10,0,present_both,142300,154200,11900,8.4,2005-01-03,2005-01-03,
2121-ocean-ave-2,4289021004,2121 OCEAN AVE,2,1,present_both,301200,321500,20300,6.7,2014-03-08,2014-03-08,
2121-ocean-ave-21,4289021004,2121 OCEAN AVE,21,0,present_both,231600,250800,19200,8.3,2004-08-22,2004-08-22,
2121-ocean-ave-22,4289021004,2121 OCEAN AVE,22,1,present_both,330500,350800,20300,6.1,2008-08-01,2008-08-01,
2121-ocean-ave-23,4289021004,2121 OCEAN AVE,23,0,present_both,73200,79300,6100,8.3,,,
2121-ocean-ave-24,4289021004,2121 OCEAN AVE,24,0,present_both,172000,186300,14300,8.3,2013-02-11,2013-02-11,
2121-ocean-ave-25,4289021004,2121 OCEAN AVE,25,1,present_both,290500,310800,20300,7.0,2014-12-24,2014-12-24,
2121-ocean-ave-26,4289021004,2121 OCEAN AVE,26,0,present_both,170500,184800,14300,8.4,2016-05-15,2016-05-15,
2121-ocean-ave-27,4289021004,2121 OCEAN AVE,27,0,present_both,172900,187200,14300,8.3,2013-10-20,2013-10-20,
2121-ocean-ave-28,4289021004,2121 OCEAN AVE,28,1,present_both,281700,302000,20300,7.2,2013-09-15,2013-09-15,
2121-ocean-ave-29,4289021004,2121 OCEAN AVE,29,1,present_both,86800,94000,7200,8.3,,,
2121-ocean-ave-3,4289021004,2121 OCEAN AVE,3,0,present_both,73900,80100,6200,8.4,,,
2121-ocean-ave-4,4289021004,2121 OCEAN AVE,4,0,present_both,109700,118900,9200,8.4,1999-09-04,1999-09-04,
2121-ocean-ave-5,4289021004,2121 OCEAN AVE,5,1,present_both,86800,94000,7200,8.3,,,
2121-ocean-ave-6,4289021004,2121 OCEAN AVE,6,0,present_both,65100,70500,5400,8.3,,,
2121-ocean-ave-7,4289021004,2121 OCEAN AVE,7,0,present_both,156100,169100,13000,8.3,2014-01-17,2014-01-17,
2121-ocean-ave-8,4289021004,2121 OCEAN AVE,8,1,present_both,86800,94000,7200,8.3,,,
2121-ocean-ave-9,4289021004,2121 OCEAN AVE,9,0,present_both,150900,163500,12600,8.3,2013-04-10,2013-04-10,
2121-ocean-park-blvd-1,4273016012,2121 OCEAN PARK BLVD,1,2,present_both,329900,350200,20300,6.2,2019-12-01,2019-12-01,
2121-ocean-park-blvd-2,4273016012,2121 OCEAN PARK BLVD,2,2,present_both,125000,135400,10400,8.3,,,
2121-ocean-park-blvd-3,4273016012,2121 OCEAN PARK BLVD,3,2,present_both,256000,276300,20300,7.9,2021-04-15,2021-04-15,
2121-ocean-park-blvd-4,4273016012,2121 OCEAN PARK BLVD,4,2,present_both,299000,312600,13600,4.5,2022-10-15,2022-10-15,
2121-ocean-park-blvd-5,4273016012,2121 OCEAN PARK BLVD,5,2,present_both,290900,299000,8100,2.8,2020-05-15,2024-11-15,1
2121-ocean-park-blvd-6,4273016012,2121 OCEAN PARK BLVD,6,2,present_both,270700,291000,20300,7.5,2014-08-15,2014-08-15,
2121-stewart-st,4274031013,2121 STEWART ST,,1,present_both,68300,74000,5700,8.3,2013-06-15,2013-06-15,
2121-stewart-st-1-2,4274031013,2121 STEWART ST,1/2,1,present_both,215000,255200,40200,18.7,2021-11-05,2023-11-16,1
2122-20th-st-a,4273002004,2122 20TH ST,A,1,present_both,268400,265500,-2900,-1.1,2022-11-30,2024-06-04,1
2122-20th-st-b,4273002004,2122 20TH ST,B,1,present_both,249500,254500,5000,2.0,2022-05-20,2025-01-01,1
2122-20th-st-c,4273002004,2122 20TH ST,C,1,present_both,260400,271000,10600,4.1,2020-08-02,2024-04-09,1
2122-20th-st-d,4273002004,2122 20TH ST,D,1,present_both,249500,269800,20300,8.1,2022-07-02,2022-07-02,
2122-20th-st-e,4273002004,2122 20TH ST,E,1,present_both,133800,144900,11100,8.3,2005-12-07,2005-12-07,
2122-20th-st-f,4273002004,2122 20TH ST,F,1,present_both,249500,269800,20300,8.1,2022-05-28,2022-05-28,
2122-montana-ave,4277004001,2122 MONTANA AVE,,1,present_both,249100,271000,21900,8.8,2019-03-01,2023-11-01,1
2122-ocean-park-blvd-1,4272008025,2122 OCEAN PARK BLVD,1,2,present_both,289500,303100,13600,4.7,2023-04-01,2023-04-01,
2122-ocean-park-blvd-10,4272008025,2122 OCEAN PARK BLVD,10,1,present_both,215000,232800,17800,8.3,2022-03-04,2022-03-04,
2122-ocean-park-blvd-11,4272008025,2122 OCEAN PARK BLVD,11,1,present_both,172200,186500,14300,8.3,2015-06-17,2015-06-17,
2122-ocean-park-blvd-12,4272008025,2122 OCEAN PARK BLVD,12,1,present_both,228700,247800,19100,8.4,2022-08-20,2022-08-20,
2122-ocean-park-blvd-14,4272008025,2122 OCEAN PARK BLVD,14,1,present_both,213600,231400,17800,8.3,2018-02-01,2018-02-01,
2122-ocean-park-blvd-15,4272008025,2122 OCEAN PARK BLVD,15,1,present_both,199700,216400,16700,8.4,2006-08-01,2006-08-01,
2122-ocean-park-blvd-16,4272008025,2122 OCEAN PARK BLVD,16,1,present_both,145100,157200,12100,8.3,1999-08-10,1999-08-10,
2122-ocean-park-blvd-17,4272008025,2122 OCEAN PARK BLVD,17,3,present_both,132900,143900,11000,8.3,,,
2122-ocean-park-blvd-2,4272008025,2122 OCEAN PARK BLVD,2,1,present_both,213600,231400,17800,8.3,2018-02-20,2018-02-20,
2122-ocean-park-blvd-3,4272008025,2122 OCEAN PARK BLVD,3,1,present_both,82000,88800,6800,8.3,,,
2122-ocean-park-blvd-4,4272008025,2122 OCEAN PARK BLVD,4,1,present_both,86100,93300,7200,8.4,,,
2122-ocean-park-blvd-5,4272008025,2122 OCEAN PARK BLVD,5,1,present_both,210800,228300,17500,8.3,2018-09-01,2018-09-01,
2122-ocean-park-blvd-6,4272008025,2122 OCEAN PARK BLVD,6,1,present_both,141100,152900,11800,8.4,2017-05-01,2017-05-01,
2122-ocean-park-blvd-7,4272008025,2122 OCEAN PARK BLVD,7,1,present_both,229200,248300,19100,8.3,2022-02-22,2022-02-22,
2122-ocean-park-blvd-8,4272008025,2122 OCEAN PARK BLVD,8,1,present_both,211900,229500,17600,8.3,2018-10-01,2018-10-01,
2122-ocean-park-blvd-9,4272008025,2122 OCEAN PARK BLVD,9,1,present_both,211300,228800,17500,8.3,2017-06-01,2017-06-01,
2122-pico-blvd-a,4273004005,2122 PICO BLVD,A,0,present_both,64400,87700,23300,36.2,2021-04-29,2026-02-24,1
2122-pico-blvd-b,4273004005,2122 PICO BLVD,B,1,present_both,71300,77200,5900,8.3,,,
2122-pico-blvd-c,4273004005,2122 PICO BLVD,C,1,present_both,73400,79600,6200,8.4,2021-05-12,2021-05-12,
2122-pico-blvd-d,4273004005,2122 PICO BLVD,D,0,present_both,64400,69800,5400,8.4,2021-03-01,2021-03-01,
2122-pico-blvd-e,4273004005,2122 PICO BLVD,E,0,present_both,62600,67800,5200,8.3,2015-04-07,2015-04-07,
2122-pico-blvd-f,4273004005,2122 PICO BLVD,F,1,present_both,72800,78800,6000,8.2,,,
2122-pico-blvd-g,4273004005,2122 PICO BLVD,G,1,present_both,73400,79600,6200,8.4,2021-07-01,2021-07-01,
2122-pico-blvd-h,4273004005,2122 PICO BLVD,H,0,present_both,62200,67300,5100,8.2,2020-05-05,2020-05-05,
2123-delaware-ave,4274009019,2123 DELAWARE AVE,,1,present_both,189500,210200,20700,10.9,2021-12-01,2023-02-17,1
2123-montana-ave,4278030001,2123 MONTANA AVE,,2,present_both,304700,325000,20300,6.7,2014-08-15,2014-08-15,
2123-montana-ave-a,4278030001,2123 MONTANA AVE,A,2,present_both,300700,321000,20300,6.8,2014-08-15,2014-08-15,
2123-stewart-st,4274031013,2123 STEWART ST,,2,present_both,293600,313900,20300,6.9,2019-04-20,2019-04-20,
2123-stewart-st-1-2,4274031013,2123 STEWART ST,1/2,1,present_both,243500,240400,-3100,-1.3,2017-11-01,2024-03-25,1
2124-3rd-st,4289017023,2124 3RD ST,,3,present_both,60300,65400,5100,8.5,,,
2124-california-ave,4276006001,2124 CALIFORNIA AVE,,1,present_both,257000,285000,28000,10.9,2021-01-01,2026-03-01,1
2124-delaware-ave-a,4274021001,2124 DELAWARE AVE,A,1,present_both,190600,201800,11200,5.9,2021-05-18,2021-05-18,
2124-delaware-ave-b,4274021001,2124 DELAWARE AVE,B,1,present_both,190600,201800,11200,5.9,2020-09-14,2020-09-14,
2124-delaware-ave-c,4274021001,2124 DELAWARE AVE,C,1,present_both,191700,203000,11300,5.9,2014-07-01,2014-07-01,
2124-delaware-ave-d,4274021001,2124 DELAWARE AVE,D,0,present_both,62400,66000,3600,5.8,,,
2124-montana-ave-a,4277004001,2124 MONTANA AVE,A,1,present_both,207500,260900,53400,25.7,2014-06-01,2024-04-12,1
2124-montana-ave-b,4277004001,2124 MONTANA AVE,B,1,present_both,226100,244900,18800,8.3,2021-07-11,2021-07-11,
2124-montana-ave-c,4277004001,2124 MONTANA AVE,C,1,present_both,170900,185200,14300,8.4,2011-11-10,2011-11-10,
2124-montana-ave-d,4277004001,2124 MONTANA AVE,D,1,present_both,66700,72300,5600,8.4,,,
2124-oak-st,4272009005,2124 OAK ST,,2,present_both,402000,422300,20300,5.0,2021-04-15,2021-04-15,
2124-oak-st-a,4272009005,2124 OAK ST,A,0,present_both,128200,138900,10700,8.3,2013-04-15,2013-04-15,
2124-oak-st-b,4272009005,2124 OAK ST,B,1,present_both,240900,260900,20000,8.3,2020-01-01,2020-01-01,
2124-oak-st-c,4272009005,2124 OAK ST,C,1,present_both,254100,271000,16900,6.7,2019-06-01,2024-06-01,1
2125-delaware-ave,4274009019,2125 DELAWARE AVE,,1,present_both,199500,210200,10700,5.4,2023-02-10,2023-02-10,
2125-ocean-park-blvd,4273016013,2125 OCEAN PARK BLVD,,2,present_both,380400,429500,49100,12.9,2020-07-16,2024-12-07,1
2125-stewart-st,4274031012,2125 STEWART ST,,1,present_both,222500,271000,48500,21.8,2019-03-09,2024-08-01,1
2125-stewart-st-1-2,4274031012,2125 STEWART ST,1/2,1,present_both,229000,248100,19100,8.3,2022-07-02,2022-07-02,
2126-3rd-st,4289017025,2126 3RD ST,,1,present_both,115300,124900,9600,8.3,,,
2126-3rd-st-1-2,4289017025,2126 3RD ST,1/2,0,present_both,90800,98300,7500,8.3,,,
2126-stewart-st-a,4274008029,2126 STEWART ST,A,2,present_both,200100,216800,16700,8.3,2011-11-01,2011-11-01,
2126-stewart-st-b,4274008029,2126 STEWART ST,B,2,present_both,241000,209000,-32000,-13.3,2014-11-15,2025-12-01,1
2126-stewart-st-c,4274008029,2126 STEWART ST,C,2,present_both,299500,319000,19500,6.5,2022-08-15,2025-08-10,1
2126-stewart-st-d,4274008029,2126 STEWART ST,D,2,present_both,76700,83100,6400,8.3,,,
2126-stewart-st-e,4274008029,2126 STEWART ST,E,2,present_both,268500,288800,20300,7.6,2016-05-15,2016-05-15,
2127-20th-st-a,4273003009,2127 20TH ST,A,1,present_both,276000,289500,13500,4.9,2018-06-01,2025-07-01,1
2127-20th-st-b,4273003009,2127 20TH ST,B,2,present_both,306500,326800,20300,6.6,2021-01-01,2021-01-01,
2127-delaware-ave,4274009019,2127 DELAWARE AVE,,1,present_both,55000,59500,4500,8.2,,,
2127-oak-st-a,4272008012,2127 OAK ST,A,1,present_both,180100,195100,15000,8.3,2010-02-26,2010-02-26,
2127-oak-st-b,4272008012,2127 OAK ST,B,1,present_both,205500,229500,24000,11.7,2020-12-08,2025-03-01,1
2127-oak-st-c,4272008012,2127 OAK ST,C,1,present_both,229900,237700,7800,3.4,2020-02-14,2022-08-01,1
2127-oak-st-d,4272008012,2127 OAK ST,D,2,present_both,266500,286800,20300,7.6,2021-05-01,2021-05-01,
2127-oak-st-e,4272008012,2127 OAK ST,E,2,present_both,330400,350700,20300,6.1,2020-07-10,2020-07-10,
2127-stewart-st,4274031012,2127 STEWART ST,,2,present_both,85600,92700,7100,8.3,,,
2127-stewart-st-1-2,4274031012,2127 STEWART ST,1/2,1,present_both,214900,232700,17800,8.3,2021-12-16,2021-12-16,
2128-20th-st-a,4273002005,2128 20TH ST,A,1,present_both,178000,192800,14800,8.3,2003-02-01,2003-02-01,
2128-20th-st-b,4273002005,2128 20TH ST,B,1,present_both,258000,278300,20300,7.9,2021-09-05,2021-09-05,
2128-20th-st-c,4273002005,2128 20TH ST,C,1,present_both,258500,278800,20300,7.9,2015-03-28,2015-03-28,
2128-20th-st-d,4273002005,2128 20TH ST,D,1,present_both,211800,229400,17600,8.3,2012-07-10,2012-07-10,
2128-20th-st-e,4273002005,2128 20TH ST,E,1,present_both,248000,266100,18100,7.3,2022-01-14,2023-05-20,1
2128-3rd-st,4289017025,2128 3RD ST,,2,present_both,150500,163000,12500,8.3,,,
2128-oak-st-a,4272009006,2128 OAK ST,A,1,present_both,195800,185200,-10600,-5.4,2007-08-15,2011-09-01,1
2128-oak-st-b,4272009006,2128 OAK ST,B,1,present_both,258400,271100,12700,4.9,2022-09-01,2022-09-01,
2128-oak-st-c,4272009006,2128 OAK ST,C,1,present_both,187600,240000,52400,27.9,2005-04-01,2025-03-01,1
2129-delaware-ave,4274009019,2129 DELAWARE AVE,,0,present_both,128300,139000,10700,8.3,2003-07-15,2003-07-15,
2129-ocean-ave-1,4289021004,2129 OCEAN AVE,1,0,present_both,251000,271300,20300,8.1,2014-11-01,2014-11-01,
2129-ocean-ave-10,4289021004,2129 OCEAN AVE,10,1,present_both,159000,172300,13300,8.4,2012-02-01,2012-02-01,
2129-ocean-ave-2,4289021004,2129 OCEAN AVE,2,1,present_both,88600,96000,7400,8.4,,,
2129-ocean-ave-21,4289021004,2129 OCEAN AVE,21,0,present_both,231200,250400,19200,8.3,2005-08-05,2005-08-05,
2129-ocean-ave-22,4289021004,2129 OCEAN AVE,22,1,present_both,86800,94000,7200,8.3,,,
2129-ocean-ave-23,4289021004,2129 OCEAN AVE,23,0,present_both,90800,98300,7500,8.3,,,
2129-ocean-ave-24,4289021004,2129 OCEAN AVE,24,0,present_both,184300,199700,15400,8.4,2015-07-01,2015-07-01,
2129-ocean-ave-25,4289021004,2129 OCEAN AVE,25,1,present_both,207200,224400,17200,8.3,2014-10-18,2014-10-18,
2129-ocean-ave-26,4289021004,2129 OCEAN AVE,26,0,present_both,165900,179600,13700,8.3,2005-02-02,2005-02-02,
2129-ocean-ave-27,4289021004,2129 OCEAN AVE,27,0,present_both,204700,221700,17000,8.3,2016-05-01,2016-05-01,
2129-ocean-ave-28,4289021004,2129 OCEAN AVE,28,1,present_both,311200,331500,20300,6.5,2009-10-01,2009-10-01,
2129-ocean-ave-29,4289021004,2129 OCEAN AVE,29,1,present_both,353500,373800,20300,5.7,2003-06-28,2003-06-28,
2129-ocean-ave-29a,4289021004,2129 OCEAN AVE,29A,0,present_both,79700,86300,6600,8.3,,,
2129-ocean-ave-3,4289021004,2129 OCEAN AVE,3,0,present_both,166400,180300,13900,8.4,2009-12-01,2009-12-01,
2129-ocean-ave-4,4289021004,2129 OCEAN AVE,4,0,present_both,193200,209300,16100,8.3,2016-01-20,2016-01-20,
2129-ocean-ave-5,4289021004,2129 OCEAN AVE,5,1,present_both,82800,89700,6900,8.3,,,
2129-ocean-ave-6,4289021004,2129 OCEAN AVE,6,0,present_both,166400,180300,13900,8.4,2009-10-23,2009-10-23,
2129-ocean-ave-7,4289021004,2129 OCEAN AVE,7,0,present_both,173600,188100,14500,8.4,2014-08-01,2014-08-01,
2129-ocean-ave-8,4289021004,2129 OCEAN AVE,8,1,present_both,280500,300800,20300,7.2,2015-03-15,2015-03-15,
2129-ocean-ave-9,4289021004,2129 OCEAN AVE,9,0,present_both,157400,170500,13100,8.3,2010-02-04,2010-02-04,
2129-stewart-st,4274031012,2129 STEWART ST,,1,present_both,237800,255200,17400,7.3,2018-05-05,2024-07-07,1
2129-stewart-st-1-2,4274031012,2129 STEWART ST,1/2,1,present_both,205500,222600,17100,8.3,2021-07-01,2021-07-01,
213-pacific-st,4289017028,213 PACIFIC ST,,0,present_both,62400,67500,5100,8.2,,,
213-pacific-st-1-2,4289017031,213 PACIFIC ST,1/2,0,present_both,0,0,0,,,,
