unit_id,apn,bedrooms,mar_status,parcel_unit_count,size_class,use_class,rcb_comparable
2604-santa-monica-blvd-c,4267021006,1,controlled,8,multifamily,five_plus,1
2604-santa-monica-blvd-d,4267021006,1,controlled,8,multifamily,five_plus,1
2605-14th-st,4285004011,1,controlled,8,multifamily,five_plus,1
2605-28th-st,4270015055,3+,controlled,1,single,single,0
2605-7th-st,4287016018,3+,controlled,4,multifamily,four,1
2605-broadway,4267021015,1,controlled,5,multifamily,five_plus,1
2605-centinela-ave-a,4270017034,1,controlled,12,multifamily,five_plus,1
2605-centinela-ave-b,4270017034,1,controlled,12,multifamily,five_plus,1
2605-centinela-ave-c,4270017034,1,controlled,12,multifamily,five_plus,1
2605-centinela-ave-d,4270017034,1,controlled,12,multifamily,five_plus,1
2606-11th-st,4285001024,1,controlled,7,multifamily,five_plus,1
2606-5th-st,4287012023,0,zero_mar,1,single,single,0
2606-7th-st,4287015048,1,controlled,1,single,single,0
2607-14th-st,4285004011,1,controlled,8,multifamily,five_plus,1
2607-22nd-st,4273015011,2,controlled,4,multifamily,two_three,0
2607-23rd-st,4273012010,0,zero_mar,2,small,two_three,0
2607-28th-st,4270015056,1,controlled,3,small,four,1
2607-3rd-st,4287011024,2,controlled,3,small,two_three,0
2607-6th-st,4287014023,2,controlled,2,small,two_three,0
2607-6th-st-1-2,4287014023,2,controlled,2,small,two_three,0
2607-7th-st,4287016018,2,controlled,4,multifamily,four,1
2607-broadway,4267021015,2,controlled,5,multifamily,five_plus,1
2607-centinela-ave-a,4270017034,1,controlled,12,multifamily,five_plus,1
2607-centinela-ave-b,4270017034,2,controlled,12,multifamily,five_plus,1
2608-11th-st,4285001024,1,controlled,7,multifamily,five_plus,1
2608-22nd-st,4273016013,1,controlled,3,small,two_three,0
2608-23rd-st,4273015026,1,controlled,3,small,two_three,0
2608-28th-st-1,4270014051,2,controlled,12,multifamily,five_plus,1
2608-28th-st-2,4270014051,1,controlled,12,multifamily,five_plus,1
2608-28th-st-3,4270014051,2,controlled,12,multifamily,five_plus,1
2608-28th-st-4,4270014051,2,controlled,12,multifamily,five_plus,1
2608-28th-st-5,4270014051,1,controlled,12,multifamily,five_plus,1
2608-28th-st-6,4270014051,2,controlled,12,multifamily,five_plus,1
2608-3rd-st,4287010023,2,zero_mar,3,small,two_three,0
2608-3rd-st-1,4287010023,0,controlled,3,small,two_three,0
2608-3rd-st-2,4287010023,2,controlled,3,small,two_three,0
2608-arizona-ave,4267008019,0,controlled,2,small,two_three,0
2608-arizona-ave-1-2,4267008019,0,zero_mar,2,small,two_three,0
2609-14th-st,4285004011,1,controlled,8,multifamily,five_plus,1
2609-22nd-st,4273015011,1,controlled,4,multifamily,two_three,0
2609-23rd-st,4273012010,0,zero_mar,2,small,two_three,0
2609-28th-st,4270015056,2,controlled,3,small,four,1
2609-28th-st-a,4270015056,2,controlled,3,small,four,1
2609-3rd-st,4287011024,1,controlled,3,small,two_three,0
2609-3rd-st-1-4,4287011024,1,controlled,3,small,two_three,0
2609-broadway,4267021015,3+,controlled,5,multifamily,five_plus,1
2609-centinela-ave-a,4270017033,2,controlled,12,multifamily,five_plus,1
2609-centinela-ave-b,4270017033,2,controlled,12,multifamily,five_plus,1
2609-euclid-st-a,4285003002,2,controlled,8,multifamily,five_plus,1
2609-euclid-st-b,4285003002,1,controlled,8,multifamily,five_plus,1
2609-euclid-st-c,4285003002,2,controlled,8,multifamily,five_plus,1
2609-euclid-st-d,4285003002,1,controlled,8,multifamily,five_plus,1
2610-11th-st,4285001024,0,controlled,7,multifamily,five_plus,1
2610-22nd-st,4273016013,2,controlled,3,small,two_three,0
2610-23rd-st,4273015026,1,controlled,3,small,two_three,0
2610-23rd-st-a,4273015026,2,zero_mar,3,small,two_three,0
2610-29th-st-a,4270015072,2,controlled,2,small,two_three,0
2610-29th-st-b,4270015072,2,controlled,2,small,two_three,0
2610-7th-st,4287015049,1,controlled,1,single,single,0
2610-highland-ave-a,4287014003,2,controlled,3,small,two_three,0
2610-highland-ave-b,4287014003,0,zero_mar,3,small,two_three,0
2610-highland-ave-c,4287014003,0,controlled,3,small,two_three,0
2611-14th-st,4285004011,1,controlled,8,multifamily,five_plus,1
2611-22nd-st,4273015011,1,controlled,4,multifamily,two_three,0
2611-25th-st,4270011052,3+,controlled,1,single,single,0
2611-28th-st,4270015057,1,controlled,2,small,two_three,0
2611-34th-st,4270017006,2,controlled,2,small,two_three,0
2611-4th-st,4287012016,2,controlled,4,multifamily,four,1
2611-4th-st-a,4287012016,2,controlled,4,multifamily,four,1
2611-4th-st-b,4287012016,1,controlled,4,multifamily,four,1
2611-4th-st-c,4287012016,1,controlled,4,multifamily,four,1
2611-arizona-ave,4267007019,1,controlled,6,multifamily,five_plus,1
2611-centinela-ave-a,4270017033,1,controlled,12,multifamily,five_plus,1
2611-centinela-ave-b,4270017033,1,controlled,12,multifamily,five_plus,1
2611-centinela-ave-c,4270017033,1,controlled,12,multifamily,five_plus,1
2611-centinela-ave-d,4270017033,1,controlled,12,multifamily,five_plus,1
2611-euclid-st-a,4285003002,2,controlled,8,multifamily,five_plus,1
2611-euclid-st-b,4285003002,2,controlled,8,multifamily,five_plus,1
2611-euclid-st-c,4285003002,2,controlled,8,multifamily,five_plus,1
2611-euclid-st-d,4285003002,2,controlled,8,multifamily,five_plus,1
2612-11th-st,4285001024,2,controlled,7,multifamily,five_plus,1
2612-11th-st-1-2,4285001024,1,controlled,7,multifamily,five_plus,1
2612-30th-st,4270016070,3+,controlled,1,single,single,0
2612-33rd-st,4270019042,3+,controlled,1,single,single,0
2612-34th-st,4270018045,0,zero_mar,1,single,single,0
2612-3rd-st,4287010024,0,zero_mar,2,small,single,0
2612-3rd-st-basement,4287010024,1,controlled,2,small,single,0
2612-euclid-st-a,4285002001,1,controlled,7,multifamily,five_plus,1
2612-euclid-st-b,4285002001,1,controlled,7,multifamily,five_plus,1
2612-euclid-st-c,4285002001,1,controlled,7,multifamily,five_plus,1
2612-euclid-st-d,4285002001,1,controlled,7,multifamily,five_plus,1
2612-montana-ave-1,4266013055,1,controlled,5,multifamily,unknown,1
2612-montana-ave-2,4266013055,1,controlled,5,multifamily,unknown,1
2612-montana-ave-3,4266013055,1,controlled,5,multifamily,unknown,1
2612-montana-ave-4,4266013055,1,controlled,5,multifamily,unknown,1
2612-montana-ave-5,4266013055,1,controlled,5,multifamily,unknown,1
2612-santa-monica-blvd-1,4267021005,1,controlled,5,multifamily,commercial,1
2612-santa-monica-blvd-2,4267021005,1,controlled,5,multifamily,commercial,1
2612-santa-monica-blvd-3,4267021005,1,controlled,5,multifamily,commercial,1
2612-santa-monica-blvd-4,4267021005,2,controlled,5,multifamily,commercial,1
2612-santa-monica-blvd-5,4267021005,0,controlled,5,multifamily,commercial,1
2613-14th-st,4285004011,2,controlled,8,multifamily,five_plus,1
2613-14th-st-a,4285004011,1,controlled,8,multifamily,five_plus,1
2613-28th-st,4270015057,2,controlled,2,small,two_three,0
2613-34th-st,4270017006,2,controlled,2,small,two_three,0
2613-6th-st-9,4287014035,2,controlled,1,single,single,0
2613-centinela-ave-a,4270017033,1,controlled,12,multifamily,five_plus,1
2613-centinela-ave-b,4270017033,1,controlled,12,multifamily,five_plus,1
2613-centinela-ave-c,4270017033,1,controlled,12,multifamily,five_plus,1
2613-centinela-ave-d,4270017033,1,controlled,12,multifamily,five_plus,1
2614-2nd-st,4288002002,3+,controlled,1,single,single,0
2614-4th-st,4287011018,0,zero_mar,2,small,two_three,0
2614-4th-st-1-2,4287011018,0,zero_mar,2,small,two_three,0
2614-7th-st,4287015050,1,controlled,1,single,single,0
2614-cloverfield-blvd-1,4273012026,1,controlled,2,small,two_three,0
2614-cloverfield-blvd-2,4273012026,1,controlled,2,small,two_three,0
2614-euclid-st-a,4285002002,1,controlled,6,multifamily,five_plus,1
2614-euclid-st-b,4285002002,1,controlled,6,multifamily,five_plus,1
2614-euclid-st-c,4285002002,1,controlled,6,multifamily,five_plus,1
2614-euclid-st-d,4285002002,1,controlled,6,multifamily,five_plus,1
2614-euclid-st-e,4285002002,2,controlled,6,multifamily,five_plus,1
2614-euclid-st-f,4285002002,2,controlled,6,multifamily,five_plus,1
2614-kansas-ave-a,4274007019,2,controlled,9,multifamily,five_plus,1
2614-kansas-ave-b,4274007019,1,controlled,9,multifamily,five_plus,1
2614-kansas-ave-c,4274007019,1,controlled,9,multifamily,five_plus,1
2614-kansas-ave-d,4274007019,2,controlled,9,multifamily,five_plus,1
2614-kansas-ave-e,4274007019,1,controlled,9,multifamily,five_plus,1
2614-kansas-ave-f,4274007019,2,controlled,9,multifamily,five_plus,1
2614-kansas-ave-g,4274007019,2,controlled,9,multifamily,five_plus,1
2614-kansas-ave-h,4274007019,0,controlled,9,multifamily,five_plus,1
2614-kansas-ave-i,4274007019,0,controlled,9,multifamily,five_plus,1
2615-22nd-st,4273015011,2,controlled,4,multifamily,two_three,0
2615-28th-st,4270015058,1,controlled,2,small,two_three,0
2615-2nd-st-1,4287010033,1,controlled,7,multifamily,five_plus,1
2615-2nd-st-2,4287010033,1,controlled,7,multifamily,five_plus,1
2615-2nd-st-3,4287010033,1,controlled,7,multifamily,five_plus,1
2615-2nd-st-4,4287010033,1,controlled,7,multifamily,five_plus,1
2615-2nd-st-5,4287010033,1,controlled,7,multifamily,five_plus,1
2615-2nd-st-6,4287010033,1,controlled,7,multifamily,five_plus,1
2615-2nd-st-7,4287010033,2,controlled,7,multifamily,five_plus,1
2615-5th-st,4287013014,1,controlled,2,small,two_three,0
2615-arizona-ave-1,4267007019,1,controlled,6,multifamily,five_plus,1
2615-arizona-ave-2,4267007019,1,controlled,6,multifamily,five_plus,1
2615-arizona-ave-3,4267007019,0,controlled,6,multifamily,five_plus,1
2615-centinela-ave-a,4270017033,1,controlled,12,multifamily,five_plus,1
2615-centinela-ave-b,4270017033,2,controlled,12,multifamily,five_plus,1
2615-euclid-st-a,4285003003,2,controlled,8,multifamily,five_plus,1
2615-euclid-st-b,4285003003,1,controlled,8,multifamily,five_plus,1
2615-euclid-st-c,4285003003,2,controlled,8,multifamily,five_plus,1
2615-euclid-st-d,4285003003,1,controlled,8,multifamily,five_plus,1
2616-3rd-st,4287010025,2,controlled,3,small,two_three,0
2616-5th-st-101,4287012044,1,controlled,1,single,single,0
2616-5th-st-102,4287012045,2,controlled,1,single,single,0
2616-5th-st-103,4287012046,1,controlled,1,single,single,0
2616-5th-st-104,4287012047,1,controlled,1,single,single,0
2616-5th-st-105,4287012048,1,controlled,1,single,single,0
2616-5th-st-106,4287012049,1,controlled,1,single,single,0
2616-5th-st-107,4287012050,1,controlled,1,single,single,0
2616-5th-st-108,4287012051,1,controlled,1,single,single,0
2616-5th-st-201,4287012052,1,controlled,1,single,single,0
2616-5th-st-202,4287012053,2,controlled,1,single,single,0
2616-5th-st-203,4287012054,1,controlled,1,single,single,0
2616-5th-st-204,4287012055,1,controlled,1,single,single,0
2616-5th-st-205,4287012056,1,controlled,1,single,single,0
2616-5th-st-206,4287012057,1,controlled,1,single,single,0
2616-5th-st-207,4287012058,1,controlled,1,single,single,0
2616-5th-st-208,4287012059,1,controlled,1,single,single,0
2616-5th-st-209,4287012060,1,controlled,1,single,single,0
2616-5th-st-210,4287012061,3+,controlled,1,single,single,0
2616-5th-st-211,4287012062,1,controlled,1,single,single,0
2616-6th-st-101,4287013023,1,controlled,8,multifamily,five_plus,1
2616-6th-st-102,4287013023,1,controlled,8,multifamily,five_plus,1
2616-6th-st-103,4287013023,1,controlled,8,multifamily,five_plus,1
2616-6th-st-104,4287013023,1,controlled,8,multifamily,five_plus,1
2616-6th-st-201,4287013023,1,controlled,8,multifamily,five_plus,1
2616-6th-st-202,4287013023,1,controlled,8,multifamily,five_plus,1
2616-6th-st-203,4287013023,1,controlled,8,multifamily,five_plus,1
2616-6th-st-204,4287013023,1,controlled,8,multifamily,five_plus,1
2616-santa-monica-blvd-1,4267021004,1,controlled,4,multifamily,four,1
2616-santa-monica-blvd-2,4267021004,1,controlled,4,multifamily,four,1
2616-santa-monica-blvd-3,4267021004,1,controlled,4,multifamily,four,1
2616-santa-monica-blvd-4,4267021004,1,controlled,4,multifamily,four,1
2617-28th-st,4270015058,2,controlled,2,small,two_three,0
2617-2nd-st-1,4287010034,1,controlled,8,multifamily,five_plus,1
2617-2nd-st-2,4287010034,1,controlled,8,multifamily,five_plus,1
2617-2nd-st-3,4287010034,0,controlled,8,multifamily,five_plus,1
2617-2nd-st-4,4287010034,1,controlled,8,multifamily,five_plus,1
2617-2nd-st-5,4287010034,1,controlled,8,multifamily,five_plus,1
2617-2nd-st-6,4287010034,1,controlled,8,multifamily,five_plus,1
2617-2nd-st-7,4287010034,0,controlled,8,multifamily,five_plus,1
2617-2nd-st-8,4287010034,2,zero_mar,8,multifamily,five_plus,0
2617-3rd-st,4287011025,2,controlled,3,small,two_three,0
2617-3rd-st-1-2,4287011025,0,controlled,3,small,two_three,0
2617-3rd-st-1-4,4287011025,0,controlled,3,small,two_three,0
2617-4th-st,4287012015,3+,controlled,1,single,single,0
2617-5th-st,4287013014,3+,controlled,2,small,two_three,0
2617-euclid-st-a,4285003003,2,controlled,8,multifamily,five_plus,1
2617-euclid-st-b,4285003003,2,controlled,8,multifamily,five_plus,1
2617-euclid-st-c,4285003003,2,controlled,8,multifamily,five_plus,1
2617-euclid-st-d,4285003003,2,controlled,8,multifamily,five_plus,1
2618-14th-st,4285003013,0,zero_mar,4,multifamily,four,0
2618-16th-st,4285004023,0,zero_mar,2,small,single,0
2618-28th-st-1,4270014051,2,controlled,12,multifamily,five_plus,1
2618-28th-st-2,4270014051,1,controlled,12,multifamily,five_plus,1
2618-28th-st-3,4270014051,2,controlled,12,multifamily,five_plus,1
2618-28th-st-4,4270014051,2,controlled,12,multifamily,five_plus,1
2618-28th-st-5,4270014051,1,controlled,12,multifamily,five_plus,1
2618-28th-st-6,4270014051,2,controlled,12,multifamily,five_plus,1
2618-2nd-st-a,4288002003,2,controlled,3,small,two_three,0
2618-2nd-st-b,4288002003,2,controlled,3,small,two_three,0
2618-2nd-st-c,4288002003,2,controlled,3,small,two_three,0
2618-3rd-st,4287010025,1,controlled,3,small,two_three,0
2618-3rd-st-a,4287010025,2,controlled,3,small,two_three,0
2618-arizona-ave-1,4267008020,3+,controlled,4,multifamily,four,1
2618-arizona-ave-2,4267008020,3+,controlled,4,multifamily,four,1
2618-arizona-ave-3,4267008020,3+,controlled,4,multifamily,four,1
2618-arizona-ave-4,4267008020,3+,controlled,4,multifamily,four,1
2619-2nd-st-1,4287010035,0,controlled,9,multifamily,five_plus,1
2619-2nd-st-2,4287010035,1,controlled,9,multifamily,five_plus,1
2619-2nd-st-3,4287010035,1,controlled,9,multifamily,five_plus,1
2619-2nd-st-4,4287010035,0,controlled,9,multifamily,five_plus,1
2619-2nd-st-5,4287010035,1,controlled,9,multifamily,five_plus,1
2619-2nd-st-6,4287010035,1,controlled,9,multifamily,five_plus,1
2619-2nd-st-7,4287010035,1,controlled,9,multifamily,five_plus,1
2619-2nd-st-8,4287010035,1,controlled,9,multifamily,five_plus,1
2619-2nd-st-9,4287010035,1,controlled,9,multifamily,five_plus,1
2619-3rd-st,4287011028,0,controlled,2,small,two_three,0
2619-3rd-st-1-2,4287011028,0,controlled,2,small,two_three,0
2619-santa-monica-blvd,4267008004,0,zero_mar,1,single,commercial,0
2620-11th-st-1,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-10,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-11,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-12,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-13,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-14,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-15,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-16,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-2,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-3,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-4,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-5,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-6,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-7,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-8,4285001023,1,controlled,16,multifamily,five_plus,1
2620-11th-st-9,4285001023,1,controlled,16,multifamily,five_plus,1
2620-21st-st,4272001019,2,controlled,4,multifamily,four,1
2620-kansas-ave-a,4274007020,2,controlled,3,small,two_three,0
2620-kansas-ave-b,4274007020,1,controlled,3,small,two_three,0
2620-kansas-ave-c,4274007020,1,controlled,3,small,two_three,0
2620-santa-monica-blvd-1,4267021003,1,controlled,4,multifamily,four,1
2620-santa-monica-blvd-2,4267021003,1,controlled,4,multifamily,four,1
2620-santa-monica-blvd-3,4267021003,1,controlled,4,multifamily,four,1
2620-santa-monica-blvd-4,4267021003,1,controlled,4,multifamily,four,1
2621-11th-st,4285002012,3+,zero_mar,1,single,single,0
2621-26th-st-a,4270012042,1,controlled,4,multifamily,four,1
2621-26th-st-b,4270012042,1,controlled,4,multifamily,four,1
2621-26th-st-c,4270012042,1,controlled,4,multifamily,four,1
2621-26th-st-d,4270012042,1,controlled,4,multifamily,four,1
2621-28th-st-1,4270015060,3+,controlled,4,multifamily,four,1
2621-28th-st-2,4270015060,3+,controlled,4,multifamily,four,1
2621-28th-st-3,4270015060,3+,controlled,4,multifamily,four,1
2621-28th-st-4,4270015060,3+,controlled,4,multifamily,four,1
2621-5th-st-1,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-10,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-2,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-3,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-4,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-5,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-6,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-7,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-8,4287013013,1,controlled,10,multifamily,five_plus,1
2621-5th-st-9,4287013013,2,controlled,10,multifamily,five_plus,1
2621-6th-st-1,4287014044,2,controlled,1,single,single,0
2621-6th-st-2,4287014045,2,controlled,1,single,single,0
2621-6th-st-3,4287014046,2,controlled,1,single,single,0
2621-6th-st-4,4287014047,2,controlled,1,single,single,0
2621-6th-st-5,4287014053,2,controlled,1,single,single,0
2621-centinela-ave-1,4270017120,1,controlled,1,single,single,0
2621-centinela-ave-10,4270017129,1,controlled,1,single,single,0
2621-centinela-ave-11,4270017130,1,controlled,1,single,single,0
2621-centinela-ave-12,4270017131,1,controlled,1,single,single,0
2621-centinela-ave-13,4270017132,1,controlled,2,small,single,0
2621-centinela-ave-14,4270017133,1,controlled,1,single,single,0
2621-centinela-ave-15,4270017134,1,controlled,2,small,single,0
2621-centinela-ave-16,4270017135,1,controlled,1,single,single,0
2621-centinela-ave-17,4270017136,1,controlled,2,small,single,0
2621-centinela-ave-18,4270017137,1,controlled,2,small,single,0
2621-centinela-ave-19,4270017138,1,controlled,2,small,single,0
2621-centinela-ave-2,4270017121,1,controlled,1,single,single,0
2621-centinela-ave-20,4270017139,1,controlled,1,single,single,0
2621-centinela-ave-21,4270017140,1,controlled,2,small,single,0
2621-centinela-ave-22,4270017141,1,controlled,1,single,single,0
2621-centinela-ave-3,4270017122,1,controlled,1,single,single,0
2621-centinela-ave-4,4270017123,1,controlled,1,single,single,0
2621-centinela-ave-5,4270017124,1,controlled,1,single,single,0
2621-centinela-ave-6,4270017125,1,controlled,1,single,single,0
2621-centinela-ave-7,4270017126,1,controlled,1,single,single,0
2621-centinela-ave-8,4270017127,1,controlled,1,single,single,0
2621-centinela-ave-9,4270017128,1,controlled,1,single,single,0
2621-centinela-ave-a,4270017140,0,controlled,2,small,single,0
2621-centinela-ave-b,4270017137,0,controlled,2,small,single,0
2621-centinela-ave-c,4270017138,0,controlled,2,small,single,0
2621-centinela-ave-d,4270017136,0,controlled,2,small,single,0
2621-centinela-ave-e,4270017134,0,controlled,2,small,single,0
2621-centinela-ave-f,4270017132,0,controlled,2,small,single,0
2621-cloverfield-blvd,4273011020,2,controlled,4,multifamily,four,1
2621-euclid-st-a,4285003004,2,controlled,8,multifamily,five_plus,1
2621-euclid-st-b,4285003004,1,controlled,8,multifamily,five_plus,1
2621-euclid-st-c,4285003004,2,controlled,8,multifamily,five_plus,1
2621-euclid-st-d,4285003004,1,controlled,8,multifamily,five_plus,1
2622-14th-st,4285003013,1,controlled,4,multifamily,four,1
2622-21st-st,4272001019,2,controlled,4,multifamily,four,1
2622-26th-st-a,4270011048,1,controlled,4,multifamily,four,1
2622-26th-st-b,4270011048,1,controlled,4,multifamily,four,1
2622-26th-st-c,4270011048,1,controlled,4,multifamily,four,1
2622-26th-st-d,4270011048,1,controlled,4,multifamily,four,1
2622-28th-st-a,4270014050,2,controlled,9,multifamily,five_plus,1
2622-28th-st-b,4270014050,1,controlled,9,multifamily,five_plus,1
2622-28th-st-c,4270014050,1,controlled,9,multifamily,five_plus,1
2622-28th-st-d,4270014050,2,controlled,9,multifamily,five_plus,1
2622-28th-st-e,4270014050,0,controlled,9,multifamily,five_plus,1
2622-28th-st-f,4270014050,0,controlled,9,multifamily,five_plus,1
2622-28th-st-g,4270014050,1,controlled,9,multifamily,five_plus,1
2622-28th-st-h,4270014050,1,controlled,9,multifamily,five_plus,1
2622-28th-st-i,4270014050,0,controlled,9,multifamily,five_plus,1
2622-2nd-st,4288002005,0,zero_mar,1,single,unknown,0
2622-34th-st,4270018043,2,controlled,1,single,single,0
2622-4th-st-1,4287011020,2,controlled,13,multifamily,five_plus,1
2622-4th-st-10,4287011020,1,controlled,13,multifamily,five_plus,1
2622-4th-st-11,4287011020,1,controlled,13,multifamily,five_plus,1
2622-4th-st-12,4287011020,2,controlled,13,multifamily,five_plus,1
2622-4th-st-14,4287011020,1,controlled,13,multifamily,five_plus,1
2622-4th-st-2,4287011020,2,controlled,13,multifamily,five_plus,1
2622-4th-st-3,4287011020,1,controlled,13,multifamily,five_plus,1
2622-4th-st-4,4287011020,1,controlled,13,multifamily,five_plus,1
2622-4th-st-5,4287011020,1,controlled,13,multifamily,five_plus,1
2622-4th-st-6,4287011020,1,controlled,13,multifamily,five_plus,1
2622-4th-st-7,4287011020,2,controlled,13,multifamily,five_plus,1
2622-4th-st-8,4287011020,1,controlled,13,multifamily,five_plus,1
2622-4th-st-9,4287011020,1,controlled,13,multifamily,five_plus,1
2622-montana-ave-a,4266013057,1,controlled,5,multifamily,five_plus,1
2622-montana-ave-b,4266013057,1,controlled,5,multifamily,five_plus,1
2622-montana-ave-c,4266013057,1,controlled,5,multifamily,five_plus,1
2622-montana-ave-d,4266013057,1,controlled,5,multifamily,five_plus,1
2622-montana-ave-e,4266013057,1,controlled,5,multifamily,five_plus,1
2623-28th-st,4270015061,3+,controlled,3,small,two_three,0
2623-3rd-st,4287011012,3+,controlled,1,single,single,0
2623-4th-st-1,4287012037,2,controlled,1,single,single,0
2623-4th-st-2,4287012038,1,controlled,1,single,single,0
2623-4th-st-3,4287012039,1,controlled,1,single,single,0
2623-4th-st-4,4287012040,2,controlled,1,single,single,0
2623-4th-st-5,4287012041,1,controlled,1,single,single,0
2623-4th-st-6,4287012042,2,controlled,1,single,single,0
2623-5th-st-a,4287013012,1,controlled,4,multifamily,four,1
2623-5th-st-b,4287013012,2,controlled,4,multifamily,four,1
2623-5th-st-front,4287013012,1,controlled,4,multifamily,four,1
2623-5th-st-middle,4287013012,1,controlled,4,multifamily,four,1
2623-arizona-ave,4267007037,3+,controlled,1,single,single,0
2623-cloverfield-blvd,4273011020,1,controlled,4,multifamily,four,1
2623-euclid-st-a,4285003004,2,controlled,8,multifamily,five_plus,1
2623-euclid-st-b,4285003004,2,controlled,8,multifamily,five_plus,1
2623-euclid-st-c,4285003004,2,controlled,8,multifamily,five_plus,1
2623-euclid-st-d,4285003004,2,controlled,8,multifamily,five_plus,1
2624-32nd-st,4270020035,0,zero_mar,1,single,single,0
2624-3rd-st-1,4287010026,1,controlled,8,multifamily,five_plus,1
2624-3rd-st-2,4287010026,1,controlled,8,multifamily,five_plus,1
2624-3rd-st-3,4287010026,1,controlled,8,multifamily,five_plus,1
2624-3rd-st-4,4287010026,1,controlled,8,multifamily,five_plus,1
2624-3rd-st-5,4287010026,1,controlled,8,multifamily,five_plus,1
2624-3rd-st-6,4287010026,1,controlled,8,multifamily,five_plus,1
2624-3rd-st-7,4287010026,1,controlled,8,multifamily,five_plus,1
2624-3rd-st-8,4287010026,1,controlled,8,multifamily,five_plus,1
2624-4th-st,4287011022,1,controlled,2,small,two_three,0
2624-6th-st-1,4287013025,1,controlled,8,multifamily,five_plus,1
2624-6th-st-2,4287013025,1,controlled,8,multifamily,five_plus,1
2624-6th-st-3,4287013025,1,controlled,8,multifamily,five_plus,1
2624-6th-st-4,4287013025,1,controlled,8,multifamily,five_plus,1
2624-6th-st-5,4287013025,1,controlled,8,multifamily,five_plus,1
2624-6th-st-6,4287013025,1,controlled,8,multifamily,five_plus,1
2624-6th-st-7,4287013025,1,controlled,8,multifamily,five_plus,1
2624-6th-st-8,4287013025,1,controlled,8,multifamily,five_plus,1
2624-arizona-ave-a,4267008022,1,controlled,3,small,two_three,0
2624-arizona-ave-b,4267008022,1,controlled,3,small,two_three,0
2624-arizona-ave-c,4267008022,1,controlled,3,small,two_three,0
2624-broadway-a,4267022006,1,controlled,4,multifamily,four,1
2624-broadway-b,4267022006,1,controlled,4,multifamily,four,1
2624-broadway-c,4267022006,1,controlled,4,multifamily,four,1
2624-broadway-d,4267022006,1,controlled,4,multifamily,four,1
2624-kansas-ave-1,4274008046,2,controlled,1,single,single,0
2624-kansas-ave-10,4274008055,2,controlled,1,single,single,0
2624-kansas-ave-11,4274008056,2,controlled,1,single,single,0
2624-kansas-ave-12,4274008057,3+,controlled,1,single,single,0
2624-kansas-ave-13,4274008058,3+,controlled,1,single,single,0
2624-kansas-ave-14,4274008059,2,controlled,1,single,single,0
2624-kansas-ave-2,4274008047,2,controlled,1,single,single,0
2624-kansas-ave-3,4274008048,2,controlled,1,single,single,0
2624-kansas-ave-4,4274008049,2,controlled,1,single,single,0
2624-kansas-ave-5,4274008050,2,controlled,1,single,single,0
2624-kansas-ave-6,4274008051,2,controlled,1,single,single,0
2624-kansas-ave-7,4274008052,2,controlled,1,single,single,0
2624-kansas-ave-8,4274008053,2,controlled,1,single,single,0
2624-kansas-ave-9,4274008054,2,controlled,1,single,single,0
2624-santa-monica-blvd-1,4267021002,0,zero_mar,8,multifamily,commercial,0
2624-santa-monica-blvd-2,4267021002,0,zero_mar,8,multifamily,commercial,0
2624-santa-monica-blvd-3,4267021002,0,zero_mar,8,multifamily,commercial,0
2624-santa-monica-blvd-4,4267021002,0,zero_mar,8,multifamily,commercial,0
2624-santa-monica-blvd-5,4267021002,0,zero_mar,8,multifamily,commercial,0
2624-santa-monica-blvd-6,4267021002,0,zero_mar,8,multifamily,commercial,0
2624-santa-monica-blvd-7,4267021002,0,zero_mar,8,multifamily,commercial,0
2624-santa-monica-blvd-8,4267021002,0,zero_mar,8,multifamily,commercial,0
2625-24th-st-a,4273010014,1,controlled,8,multifamily,five_plus,1
2625-24th-st-b,4273010014,1,controlled,8,multifamily,five_plus,1
2625-28th-st,4270015061,0,controlled,3,small,two_three,0
2625-33rd-st,4270018011,3+,zero_mar,2,small,single,0
2625-33rd-st-b,4270018011,3+,controlled,2,small,single,0
